DATE,TIME,BLD A (KW),BLD A (KVA),BLD A (KVAR),BLD A (Apparent PF),Plant Chillers (KW),Plant Chillers (Avg Current),Plant Chillers (kWh),Plant Chillers (Apparent PF),Plant Chillers (Displacement PF),BLD A FITNESS ZONE (KW),BLD A FITNESS (AVG CURRENT),BLD A FITNESS (kWh),BLD A FITNESS (Apparent PF),BLD A FITNESS (Displacement PF),BLD B (KW),BLD B (kVa),BLD B (kVAR),BLD B (PF),BLD D (KW),BLD D (kVA),BLD D (kVAR),BLD D (PF),BLD E (KW),BLD E (kVA),BLD E (KVAR),BLD E (PF),BLD G (KW),BLD G (kVA),BLD G (kVAR),BLD G (PF),BLD H (KW),BLD H Average Current,BLD H (kWh),BLD H (Apparent PF),BLD H (DISPLACEMENT PF),BLD J (KW),BLD J Average Current,BLD J (kWh),BLD J (Apparent PF),BLD J (Displacement PF),BLD K (KW),BLD K Average Current,BLD K (kWh),BLD K (Apparent PF),BLD K (Displacement PF),BLD M (KW),BLD M (Average Current),BLD M (kWh),BLD M (Apparent PF),BLD M (Displacement PF),BLD N (KW),BLD N Average Current,BLD N (kWh),BLD N (Apparent PF),BLD N (Displacement PF),BLD P (KW),BLD P Average Current,BLD P (kWh),BLD P (Apparent PF),BLD P (Displacement PF),RES PH 1 & 2 (KW),RES PH 1 & 2 Avg Current,RES PH 1 & 2 (kWh),RES PH 1 & 2 (Apparent PF),RES PH 1 & 2 (Displacement PF),RES PH 3 (KW),RES PH 3 Avg Current,RES PH 3 (kWh),RES PH 3 (Apparent PF),RES PH 3 (Displacement PF),BLD S (KW),BLD S Avg Current,BLD S (kWh),BLD S (Apparent PF),BLD S (Displacement PF),BLD T (KW),BLD T Avg Current,BLD T (kWh),BLD T (Apparent PF),BLD T (Displacement PF),BLD V (KW),BLD V Avg Current,BLD V (kWh),BLD V (Apparent PF),BLD V (Displacement PF),BLD Z (KW),BLD Z Avg Current,BLD Z (kWh),BLD Z (Apparent PF),BLD Z (Displacement PF),COGEN 1 (kW),COGEN 1 (kVAR),COGEN 1 (kVA),COGEN2 (kW),COGEN2 (KVAR),COGEN2 (KVA),BLD C (kW),BLD C Avg Current,BLD C (kWh),BLD C (Apparent PF),BLD C (Displacement PF) ,Column1,Column2,Column3,Column4,Column5
25/12/2019,12:00:00,430.38,462.28,76.8,0.988,128.87,122.06,1571887.5,0.98,0.99,18.4,26.03,625368.69,0.66,0.66,164.23,192,94.52,0.87,55.6,59.9,27.14,0.908,122,132,52,-91.91,16.83,18.72,6.4,0.94,97.46,111.48,3971950.25,0.82,0.82,69.27,70.87,1683141.13,0.91,0.92,0,0,480182.84,1,1,81.2,114.65,650083.25,0.66,0.71,72.15,79.7,2043645.5,0.82,0.83,84.74,93.14,3096558.25,0.84,0.85,143.05,154.89,4871523,0.86,0.86,127.02,139.98,2099846.5,0.85,0.85,42.8,47.97,652380,0.83,0.83,214.55,245.46,5212067.5,0.81,0.83,25.59,32.58,744075.81,0.73,0.74,38.17,47.48,569986.44,0.75,0.75,0,0,0,1802,757,1931,142.76,377.16,5051140.5,0.99,1,208,432,376,1.84E+07,47.37
25/12/2019,13:00:00,433.62,437.17,76.8,0.984,132.09,125.03,1572016.5,0.98,0.99,18.02,25.64,625387.75,0.66,0.66,165.86,187.57,90.09,0.88,53.76,58.37,26.62,0.882,113,123,51,-91.14,14.53,15.36,6.4,0.89,106.88,123.5,3972050.75,0.81,0.81,66.34,68.3,1683206.38,0.9,0.92,0,0,480182.84,1,1,86.1,117.46,650166.06,0.69,0.73,68.04,76.79,2043713.63,0.81,0.81,88.73,96.58,3096648.25,0.85,0.86,137.56,150.13,4871660,0.86,0.86,116.49,129.71,2099970.75,0.84,0.84,45.55,52.45,652423.31,0.81,0.81,213.16,249.05,5212273.5,0.8,0.81,22.12,30.29,744100,0.68,0.69,36.5,44.03,570022.25,0.77,0.78,0,0,0,1773,753,1916,149.68,395.2,5051284.5,0.99,1,200,440,392,1.84E+07,46.04
25/12/2019,14:00:00,428.16,453.42,73.85,0.988,129.77,122.89,1572146.63,0.98,0.99,18.42,25.81,625405.81,0.67,0.67,168.22,189.05,88.62,0.88,54.89,57.86,24.06,0.912,124,134,53,-91.61,16.05,16.32,6.4,0.91,96.89,111.44,3972149.5,0.81,0.82,70.83,72.31,1683271.88,0.91,0.92,0,0,480182.84,1,1,79.76,107.6,650249.13,0.69,0.73,68.5,76.08,2043782,0.82,0.82,92.14,99,3096739.5,0.86,0.87,130.58,144.47,4871795.5,0.84,0.85,121.01,133.9,2100096.5,0.84,0.84,41.67,47.22,652465.75,0.82,0.82,213.51,249.42,5212481,0.8,0.81,25.8,32.61,744123.63,0.73,0.75,28.6,38.77,570056.63,0.69,0.69,0,0,0,1794,766,1917,142.93,377.89,5051430,0.99,1,208,432,384,1.84E+07,46.79
25/12/2019,15:00:00,432.44,429.78,75.32,0.986,132.56,125.53,1572276.5,0.98,0.99,16.43,24.72,625425.25,0.62,0.62,169.11,187.57,90.09,0.88,54.17,63.49,26.11,0.904,117,127,52,-91.14,12.91,14.08,6.24,0.91,98.33,113.84,3972251.25,0.81,0.81,58.86,62.22,1683337.25,0.88,0.9,0,0,480182.84,1,1,78.77,106.6,650330.94,0.69,0.73,69.63,77.2,2043852.88,0.82,0.82,99.34,104.9,3096833.75,0.88,0.89,138.32,151.34,4871931,0.86,0.86,113.7,128.05,2100221.5,0.83,0.83,42.02,47.35,652509.44,0.83,0.83,190.94,232.56,5212693,0.76,0.79,24.02,31.08,744147.44,0.72,0.73,30.01,37.05,570091.63,0.75,0.76,0,0,0,1767,771,1927,144.47,382.49,5051577,0.99,1,208,416,368,1.84E+07,47.85
25/12/2019,16:00:00,425.21,432.74,73.85,0.984,128.14,122.63,1572405.63,0.98,0.99,18.23,25.15,625443.81,0.69,0.69,169.7,190.52,90.09,0.88,57.86,53.76,18.43,0.924,147,154,51,-94.31,15.71,17.44,6.24,0.94,100.85,114.51,3972349.75,0.83,0.84,71.31,74.7,1683403.63,0.9,0.91,0,0,480182.84,1,1,78.95,112.4,650413.38,0.67,0.71,73.79,80.6,2043924,0.84,0.85,98.27,104.61,3096925,0.88,0.89,130.78,145.17,4872066.5,0.85,0.85,113.64,126.58,2100348,0.85,0.85,42.19,47.47,652551.88,0.84,0.84,214.77,249.95,5212902,0.81,0.82,25.81,32.42,744171.56,0.75,0.76,41.51,49.94,570128.69,0.78,0.79,0,0,0,1802,801,1952,147.89,396.05,5051730,0.99,1,248,488,416,1.84E+07,48.1
25/12/2019,17:00:00,443.67,446.03,75.32,0.984,130.41,123.41,1572535.38,0.97,0.98,15.92,24.32,625462.31,0.58,0.61,173.24,194.95,91.57,0.88,49.25,54.27,23.04,0.906,146,154,51,-94.44,14.02,13.76,5.12,0.9,112.01,127.56,3972453,0.81,0.82,68.09,69.7,1683470.13,0.9,0.92,0,0,480182.84,1,1,81.57,109.2,650494.75,0.69,0.73,74.56,81.39,2043997.63,0.83,0.83,104.22,108.93,3097032.5,0.88,0.89,138.25,150.56,4872202,0.85,0.85,125.83,136.21,2100476.75,0.86,0.86,44.7,48.9,652597.06,0.84,0.85,213.39,249.33,5213107,0.79,0.8,26.51,33.27,744196.75,0.73,0.74,35.26,43.22,570167.13,0.75,0.76,0,0,0,1801,763,2002,149.3,391.61,5051884,0.99,1,288,520,440,1.84E+07,55.36
25/12/2019,18:00:00,448.69,444.55,75.32,0.988,128.19,120.92,1572666.25,0.98,0.99,20.92,27.52,625481.06,0.68,0.71,175.16,200.86,96,0.88,54.84,56.83,23.55,0.918,172,186,71,-92.28,14.14,14.4,5.12,0.92,95.47,108.77,3972557,0.82,0.82,66.9,68.05,1683535.5,0.91,0.93,0.82,1.14,480183.28,0.68,0.71,87.71,122.59,650581.31,0.67,0.7,75.26,82.26,2044072.25,0.83,0.83,94.03,100.67,3097129.5,0.86,0.87,134.51,147.43,4872340.5,0.85,0.85,122.56,133.21,2100605.25,0.85,0.86,46.39,52.34,652641.94,0.82,0.82,214.87,249.22,5213311.5,0.8,0.81,22.93,30.31,744221.94,0.7,0.71,36.72,46.83,570204.56,0.73,0.73,0,0,0,1800,766,1955,145.09,381.71,5052038.5,0.99,1,288,504,416,1.84E+07,56.83
25/12/2019,19:00:00,439.68,435.69,78.28,0.986,128.9,122.62,1572796,0.98,0.99,19.2,25.88,625499.88,0.66,0.7,170.44,189.05,87.14,0.89,53.5,56.32,24.58,0.904,149,158,56,-93.52,18.38,17.76,5.28,0.96,93.62,105.65,3972660.5,0.83,0.83,66.96,69.19,1683600.88,0.9,0.92,0,0,480183.28,1,1,80.03,108.3,650668.38,0.69,0.73,74.68,81.33,2044147.63,0.84,0.84,94.9,101.26,3097226,0.87,0.88,134,145.78,4872482,0.86,0.86,133.12,142.2,2100733.25,0.88,0.88,42.08,46.8,652686.5,0.84,0.84,199.38,218.93,5213516.5,0.85,0.91,24.36,31.17,744247.13,0.73,0.74,38.74,47.21,570241.19,0.77,0.77,0,0,0,1802,761,1983,183.83,486.16,5052187,0.99,1,304,440,320,1.84E+07,68.42
25/12/2019,20:00:00,440.27,438.65,78.28,0.984,127.2,121.18,1572925.88,0.98,0.99,22.56,27.81,625520.75,0.73,0.76,172.5,189.05,84.18,0.89,49.2,53.25,22.02,0.908,140,146,45,-95.23,19.26,15.52,5.28,0.94,101.41,116.25,3972760,0.82,0.82,68.84,70.95,1683666.88,0.91,0.93,0,0,480183.28,1,1,84.12,119.73,650749.31,0.66,0.7,76.98,82.92,2044223.13,0.85,0.85,93.94,101.15,3097324.75,0.87,0.88,144.99,156.03,4872622,0.88,0.88,133.73,143.32,2100861.75,0.88,0.88,41.55,45.7,652730.69,0.85,0.85,202.66,223.22,5213716.5,0.85,0.92,25.03,31.59,744272.56,0.74,0.75,37.16,46.23,570278.06,0.75,0.76,0,0,0,1798,765,1961,150.17,399.96,5052340.5,0.99,1,264,392,296,1.84E+07,64.43
25/12/2019,21:00:00,426.39,443.08,72.37,0.986,129.38,122.19,1573055,0.98,0.99,18.6,25.8,625540,0.64,0.67,174.42,196.43,90.09,0.89,54.53,57.34,23.55,0.892,147,156,54,-93.7,17.95,16.48,5.28,0.95,96.14,110.87,3972860.5,0.81,0.81,63.49,65.64,1683733.25,0.89,0.91,0,0,480183.28,1,1,84.41,116.73,650832.63,0.67,0.72,75.25,81.37,2044299,0.84,0.84,99.28,104.46,3097419.25,0.88,0.89,140.44,152.46,4872763,0.86,0.86,137.43,147.8,2100988.25,0.86,0.87,45.94,49.49,652774.94,0.86,0.86,203.93,221.97,5213920.5,0.85,0.92,27.73,34.19,744297.81,0.75,0.76,38.83,46.7,570313.69,0.77,0.77,0,0,0,1802,766,2018,149.63,393.39,5052498,0.99,1,272,464,376,1.84E+07,60.04
25/12/2019,22:00:00,430.67,435.69,72.37,0.986,129.49,122.94,1573185.5,0.98,0.98,21.27,27.54,625558.44,0.69,0.72,175.9,196.43,91.57,0.89,53.56,71.17,27.65,0.91,141,148,50,-94.21,16.83,19.04,5.44,0.97,94.91,108.95,3972961.5,0.81,0.82,60.24,62.73,1683798.88,0.89,0.91,0,0,480183.28,1,1,83.97,118.37,650914.38,0.66,0.71,72.83,79.1,2044371.63,0.84,0.84,94.32,100.01,3097513.25,0.87,0.88,137.18,149.66,4872905,0.86,0.86,131.23,140.45,2101116.25,0.87,0.87,42.27,46.56,652819.5,0.84,0.84,188.31,204.69,5214115.5,0.85,0.92,23.52,30.73,744323.19,0.71,0.72,35.35,42.7,570348.06,0.77,0.77,0,0,0,1797,759,1927,185.37,487.03,5052649,0.99,1,256,424,336,1.84E+07,61.71
25/12/2019,23:00:00,423.73,472.62,69.42,0.988,126.69,119.61,1573315,0.98,0.99,20.47,27.34,625577.44,0.67,0.7,129.38,150.65,72.37,0.87,51,48.13,19.46,0.92,149,159,56,-93.57,15.57,16.64,5.44,0.95,103.49,119.83,3973062,0.81,0.81,56.11,60.73,1683857.75,0.86,0.88,0,0,480183.28,1,1,82.13,111.43,651001.94,0.69,0.73,74.32,80.54,2044445.88,0.84,0.84,91.33,95.91,3097613.5,0.88,0.89,138.12,150.6,4873047,0.86,0.86,122.88,134.15,2101244.5,0.85,0.85,39.38,42.45,652860.13,0.86,0.86,140.17,179.73,5214279.5,0.72,0.74,23.13,30.26,744348.5,0.71,0.71,26.6,33.69,570382.94,0.73,0.73,0,0,0,1723,743,1858,149.54,393.85,5052804,0.99,1,192,392,344,1.84E+07,49.32
26/12/2019,0:00:00,421.96,423.88,72.37,0.986,130.35,123.66,1573444.38,0.98,0.99,20.63,27.23,625596.75,0.68,0.71,129.53,149.17,75.32,0.87,51,51.71,22.53,0.916,78,87,40,-88.76,17.58,16,5.44,0.94,94.76,106.78,3973160.25,0.83,0.83,56.75,59.62,1683915.25,0.88,0.9,0,0,480183.28,1,1,76.09,109,651079.31,0.65,0.71,64.87,74.02,2044517.25,0.8,0.8,94.18,96.72,3097703.5,0.9,0.91,139.36,151.37,4873189,0.86,0.86,132.37,142.47,2101371.75,0.87,0.87,35.97,38.15,652899.75,0.88,0.88,161.06,191.52,5214435.5,0.78,0.8,23.41,30.52,744373.81,0.71,0.72,31.42,39.32,570418,0.74,0.74,0,0,0,1621,698,1767,140.7,372.15,5052952,0.99,1,208,384,328,1.84E+07,53.38
26/12/2019,1:00:00,416.05,422.4,72.37,0.984,127.38,120.69,1573573.88,0.98,0.99,20.65,27.08,625616.38,0.68,0.72,128.79,144.74,73.85,0.86,48.44,64,27.65,0.9,76,85,39,-88.8,19.1,19.52,5.6,0.96,97.1,110.62,3973257.75,0.82,0.82,56.57,60.01,1683972.38,0.88,0.9,0,0,480183.28,1,1,82.23,118.5,651157.94,0.65,0.71,65.21,73.98,2044582.75,0.8,0.81,95.35,97.58,3097791,0.91,0.92,144.18,154.73,4873329.5,0.87,0.87,124.46,135.26,2101499.5,0.86,0.86,40.8,43.67,652940.75,0.87,0.87,147.52,167.08,5214591.5,0.82,0.9,23.57,30.38,744399.13,0.72,0.73,33.67,39,570453,0.81,0.81,0,0,0,1670,714,1831,140.59,372.35,5053096,0.99,1,208,376,312,1.84E+07,52.72
26/12/2019,2:00:00,423.88,413.54,72.37,0.984,128.28,121.05,1573702.75,0.98,0.99,16.63,24.6,625635.13,0.6,0.63,126.87,153.6,79.75,0.85,50.59,53.76,25.09,0.9,72,81,39,-87.88,18.91,20.32,4.32,0.97,97.28,112.44,3973356,0.81,0.81,60.17,62.86,1684030.38,0.89,0.91,0,0,480183.28,1,1,75.56,106.4,651234.25,0.66,0.71,64.85,73.63,2044649.25,0.8,0.8,93.56,96.53,3097878.75,0.9,0.9,135.95,148.67,4873470.5,0.85,0.85,121.28,133.23,2101628.25,0.85,0.85,40.99,43.72,652979.81,0.87,0.87,162.94,194.95,5214748,0.77,0.79,27.06,33.51,744425.25,0.75,0.76,33.59,40.8,570488.19,0.76,0.77,0,0,0,1655,710,1831,175.22,459.96,5053240,0.99,1,224,432,368,1.84E+07,51.86
26/12/2019,3:00:00,420.18,426.83,72.37,0.984,129.15,122.3,1573831.5,0.98,0.98,18.91,26.2,625653.94,0.65,0.67,123.32,141.78,73.85,0.85,49.51,52.22,26.11,0.892,70,79,37,-87.98,18.9,16.48,5.44,0.93,91.76,105.32,3973454.75,0.81,0.81,58.8,61.84,1684088.75,0.88,0.9,0,0,480183.28,1,1,79.65,109.77,651313.25,0.68,0.72,61.22,71.37,2044713.25,0.78,0.78,93.52,96.01,3097965.75,0.9,0.91,138.71,150.46,4873609.5,0.86,0.86,129.2,140.21,2101755.5,0.86,0.86,44.11,48.05,653018.94,0.85,0.85,150.05,170.76,5214903,0.81,0.89,26.87,33.67,744450.81,0.74,0.75,35.59,43.53,570525.75,0.76,0.76,0,0,0,1666,711,1824,131.65,347.47,5053374.5,0.99,1,208,416,360,1.84E+07,52.42
26/12/2019,4:00:00,412.5,432.74,73.85,0.984,127.29,121.36,1573960.25,0.98,0.99,19.61,26.1,625673,0.68,0.71,124.8,137.35,63.51,0.88,50.07,59.9,24.58,0.912,75,83,38,-89.28,19.17,17.76,5.76,0.95,96.25,108.73,3973552.75,0.83,0.84,58.59,61.78,1684146.13,0.89,0.91,0,0,480183.28,1,1,71.95,100.29,651390.06,0.68,0.74,63.03,71.83,2044774.88,0.81,0.81,120.78,135.49,3098058.75,0.84,0.84,136.98,148.92,4873748.5,0.87,0.87,121.98,132.35,2101881.5,0.87,0.87,38.33,41.2,653058.88,0.87,0.87,159.66,191.11,5215057,0.78,0.8,26.56,32.78,744476.25,0.76,0.77,38.21,46.85,570564.69,0.77,0.77,0,0,0,1636,708,1779,134.79,359.4,5053512,0.99,1,208,384,328,1.84E+07,52.47
26/12/2019,5:00:00,419.74,419.45,79.75,0.982,127.69,122.89,1574088.13,0.98,0.99,18.94,25.64,625691.88,0.67,0.7,124.8,140.31,67.94,0.87,50.64,52.22,20.99,0.902,74,80,33,-91.34,18.46,16,5.76,0.94,103.79,117.63,3973649.5,0.84,0.84,54.14,58.57,1684204,0.88,0.9,0,0,480183.28,1,1,71.96,104.86,651465.94,0.65,0.72,61.88,70.66,2044836.88,0.81,0.81,90.19,94.25,3098149.25,0.91,0.91,135.13,148.28,4873885.5,0.87,0.87,136.9,146.59,2102008.75,0.89,0.89,38.31,40.88,653097.75,0.89,0.89,162.03,190.27,5215208.5,0.81,0.82,21.61,28.81,744502.06,0.71,0.71,40.81,49.1,570603.88,0.79,0.79,0,0,0,1649,693,1821,129.88,350.61,5053651.5,0.99,1,216,352,272,1.84E+07,59.76
26/12/2019,6:00:00,433.03,429.78,79.75,0.982,127.93,120.51,1574217,0.98,0.99,16.7,24.7,625711.06,0.6,0.63,138.39,162.46,78.28,0.87,52.22,60.42,23.04,0.92,78,87,40,-88.78,17.1,19.68,5.76,0.97,98.68,111.08,3973749.25,0.82,0.83,59.72,62.57,1684261.5,0.88,0.9,0,0,480183.41,1,1,78.51,107.74,651543.69,0.68,0.73,76.39,83.01,2044914.63,0.83,0.84,95.84,99.45,3098238.5,0.89,0.9,139.9,152.58,4874023,0.85,0.85,126.44,137.02,2102134.25,0.86,0.86,37.02,39.04,653137.56,0.88,0.88,169.61,202.36,5215369.5,0.77,0.79,26.49,32.99,744527.63,0.74,0.75,39.42,48.01,570641.63,0.76,0.76,0,0,0,1686,717,1787,123.19,324.5,5053787.5,0.99,1,208,392,336,1.84E+07,52.71
26/12/2019,7:00:00,445.14,448.98,76.8,0.984,125.97,118.83,1574345.75,0.98,0.99,16.57,24.76,625730,0.59,0.62,172.5,196.43,93.05,0.88,54.94,70.14,35.84,0.872,126,135,52,-92.37,19.97,14.4,5.76,0.91,111.03,125.53,3973849.75,0.82,0.83,70.04,71.34,1684325.25,0.91,0.93,0,0,480183.47,1,1,84.64,118.25,651629.63,0.67,0.72,72.6,80.11,2044990.25,0.82,0.83,93.82,98.6,3098327.5,0.88,0.89,144.03,155.31,4874162.5,0.86,0.87,132.86,141.31,2102263.25,0.88,0.88,44.17,48.26,653181.38,0.85,0.85,171.56,193.25,5215540.5,0.82,0.89,25.49,32.72,744553.19,0.72,0.73,41.57,49.88,570680.63,0.77,0.77,0,0,0,1796,776,1930,131.8,347.7,5053922.5,0.99,1,256,464,392,1.84E+07,54.76
26/12/2019,8:00:00,438.65,437.17,76.8,0.986,129.29,122.91,1574474.25,0.98,0.99,21.11,27.55,625748.69,0.72,0.72,173.98,192,88.62,0.89,56.93,65.02,23.04,0.93,156,165,55,-94.36,14.16,13.76,5.76,0.88,102.95,117.65,3973955,0.82,0.82,67,69.39,1684393.13,0.9,0.91,0,0,480183.47,1,1,85.31,116.35,651713.13,0.69,0.72,77.32,83.01,2045065.75,0.85,0.85,110.54,113.44,3098421,0.91,0.91,137.96,150.98,4874299.5,0.86,0.86,110.64,123.58,2102389.5,0.84,0.84,42.5,47.32,653225.13,0.84,0.84,212.47,245.91,5215736.5,0.8,0.82,25.79,32.56,744578.19,0.74,0.75,38.25,46.85,570719.44,0.76,0.76,0,0,0,1802,769,1942,126.1,334.62,5054063.5,0.99,1,240,416,336,1.84E+07,58.27
26/12/2019,9:00:00,429.05,468.18,78.28,0.986,125.81,119.25,1574602.25,0.98,0.99,20.6,27.45,625767.75,0.7,0.71,171.47,189.05,90.09,0.88,53.2,55.81,24.58,0.902,131,138,45,-94.5,18.27,16.96,5.76,0.93,104.93,120.99,3974057.5,0.81,0.81,67.63,69.3,1684460.63,0.91,0.93,0,0,480183.47,1,1,85.23,115.69,651797.13,0.69,0.73,71.4,78.77,2045139.75,0.83,0.83,94.18,100.43,3098512.5,0.87,0.88,134.76,148.21,4874436.5,0.85,0.85,126.21,139.37,2102515,0.85,0.85,40.53,45.87,653267.56,0.82,0.82,184.38,204.15,5215931.5,0.84,0.91,25.49,32.07,744602.56,0.74,0.75,33.06,41.13,570758.5,0.75,0.75,0,0,0,1798,774,1940,137.67,364.3,5054198,0.99,1,232,424,352,1.84E+07,55.66
26/12/2019,10:00:00,434.36,432.74,75.32,0.986,131.02,124.52,1574730.63,0.98,0.99,19.63,26.64,625786.75,0.69,0.7,171.62,197.91,91.57,0.89,51.66,63.49,24.06,0.91,114,123,49,-91.58,13.73,14.08,5.92,0.89,98.25,111.87,3974158.75,0.82,0.83,64.14,66.47,1684528.63,0.9,0.92,0,0,480183.47,1,1,84.81,121.22,651878.44,0.66,0.69,68.36,77,2045209.13,0.81,0.81,99.86,106.33,3098615.5,0.88,0.88,133.51,147.66,4874572.5,0.85,0.85,116.68,129.8,2102640,0.84,0.84,41.02,46.34,653309.81,0.83,0.83,188.58,215.54,5216129.5,0.82,0.87,22.8,30.68,744626.88,0.69,0.7,38.48,46.22,570797.31,0.78,0.78,0,0,0,1796,767,1915,141.3,375.5,5054339,0.99,1,216,400,344,1.84E+07,52.25
26/12/2019,11:00:00,434.95,444.55,76.8,0.984,126.5,119.8,1574859,0.98,0.99,20.98,27.56,625805.75,0.71,0.72,169.99,193.48,93.05,0.88,52.63,60.42,24.58,0.912,115,125,50,-91.49,17.41,17.92,6.24,0.92,107.24,121.79,3974260.75,0.82,0.83,70.48,72.29,1684596.63,0.91,0.92,0,0,480183.47,1,1,82.25,108.37,651960.81,0.71,0.75,70.63,78.45,2045279,0.82,0.82,88.78,96.79,3098712.5,0.85,0.86,135.77,149.24,4874709,0.85,0.85,130.26,141.6,2102765.75,0.86,0.86,39.94,45.52,653352.69,0.82,0.82,175.35,211.63,5216329,0.77,0.8,23.51,30.63,744651.25,0.71,0.73,39.47,48.32,570835.81,0.76,0.76,0,0,0,1800,749,1964,149.63,395.93,5054487,0.99,1,200,408,360,1.84E+07,53.1
26/12/2019,12:00:00,436.43,438.65,76.8,0.984,128.64,121.77,1574986.88,0.98,0.99,20.18,27.15,625824.56,0.69,0.7,169.7,193.48,91.57,0.88,59.8,61.95,23.55,0.932,116,127,52,-91.1,13.94,20.48,6.24,0.95,102.25,117.11,3974362.25,0.82,0.82,65.34,67.47,1684664.88,0.9,0.92,0,0,480183.47,1,1,84.39,119.72,652042.44,0.66,0.7,68.15,76.9,2045348.63,0.81,0.81,92.19,99.43,3098807.25,0.86,0.87,134.95,147.62,4874845.5,0.85,0.86,126.79,138.78,2102888.5,0.85,0.85,41.44,46.71,653394.75,0.82,0.83,212.05,245.64,5216527.5,0.8,0.82,25.34,32.05,744675.5,0.73,0.74,37.65,45,570874.38,0.78,0.78,0,0,0,1788,765,1946,145.07,383.75,5054635.5,0.99,1,200,392,336,1.84E+07,49.18
26/12/2019,13:00:00,429.49,420.92,75.32,0.984,127.32,120.81,1575115.5,0.98,0.99,15.93,24.34,625843.25,0.61,0.61,171.77,190.52,90.09,0.88,52.89,61.95,26.62,0.894,115,125,51,-92.15,13.23,13.6,6.24,0.88,99.77,115.16,3974462.25,0.81,0.81,60.56,63.3,1684730.75,0.89,0.91,0,0,480183.47,1,1,82.99,116.56,652126.69,0.67,0.71,68.42,76.42,2045418.25,0.81,0.82,96.92,103.75,3098901.75,0.87,0.88,135.44,148.16,4874982.5,0.85,0.85,125.7,137.81,2103013,0.85,0.85,43.14,48.36,653437.06,0.83,0.83,215.96,247.12,5216727,0.81,0.83,19.84,28.13,744699.81,0.65,0.66,43.39,51.22,570912.69,0.79,0.79,0,0,0,1789,765,1924,149.17,394.02,5054784.5,0.99,1,200,416,360,1.84E+07,50.64
26/12/2019,14:00:00,435.99,441.6,76.8,0.986,130.49,123.38,1575244.13,0.98,0.99,19.92,26.97,625861.81,0.69,0.69,171.03,190.52,90.09,0.88,52.38,59.39,23.04,0.928,115,126,53,-90.61,20.02,20.48,7.68,0.92,103.66,117.18,3974558.25,0.82,0.83,61.98,64.95,1684797.13,0.89,0.9,0,0,480183.47,1,1,79.42,107.18,652208.94,0.69,0.73,69.15,77.22,2045488.5,0.81,0.82,96.73,102.59,3098997.25,0.87,0.88,135.5,148.7,4875119.5,0.85,0.85,129.41,141.2,2103140.25,0.85,0.86,39.93,45.94,653479.56,0.81,0.81,197.01,233.47,5216934,0.78,0.8,23.5,30.81,744723.5,0.71,0.72,34.25,42.61,570951.06,0.75,0.75,0,0,0,1801,769,1980,146.39,385.99,5054933,0.99,1,208,416,360,1.84E+07,51.36
26/12/2019,15:00:00,433.62,426.83,73.85,0.984,127.52,120.75,1575372.75,0.98,0.99,18.66,25.79,625880.56,0.68,0.68,170.73,190.52,91.57,0.88,53.45,57.86,27.14,0.9,139,145,45,-94.99,15.76,17.44,6.4,0.93,100.13,117,3974658.75,0.8,0.8,66.41,67.95,1684864.63,0.91,0.92,0,0,480183.59,1,1,80.73,109.26,652292.5,0.69,0.72,72.34,80.1,2045558.38,0.82,0.82,98.39,103.95,3099103,0.88,0.89,140.67,153.63,4875257,0.86,0.86,125.52,138.56,2103262.75,0.85,0.85,44.44,49.49,653522.19,0.83,0.84,207.43,226.73,5217139.5,0.85,0.92,23.15,30.72,744747.5,0.7,0.71,40.82,48.75,570989.56,0.78,0.78,0,0,0,1802,770,1957,149.25,394.48,5055082.5,0.99,1,232,432,360,1.84E+07,53.62
26/12/2019,16:00:00,434.66,426.83,73.85,0.984,131.67,124.49,1575501.25,0.98,0.99,16.33,24.63,625899.25,0.62,0.62,174.57,192,88.62,0.88,58.62,70.66,27.65,0.924,145,151,45,-95.38,16.99,19.84,6.4,0.95,94.88,107.13,3974759.25,0.83,0.83,64.64,66.6,1684931.38,0.9,0.92,0,0,480183.59,1,1,83.08,113.19,652374.88,0.69,0.73,70.34,78.46,2045629.25,0.82,0.82,103.71,108.01,3099202,0.89,0.9,139.25,152.49,4875394,0.85,0.85,125.29,135.88,2103388.75,0.86,0.86,40.21,46.15,653567,0.81,0.81,215.75,249.01,5217341,0.81,0.82,25.71,32.53,744772.13,0.73,0.74,40.35,48.92,571027.81,0.77,0.77,0,0,0,1807,755,1970,143.7,380.14,5055231.5,0.99,1,224,424,360,1.84E+07,54.3
26/12/2019,17:00:00,438.2,444.55,76.8,0.986,127.75,121.08,1575629.88,0.98,0.99,17.86,25.19,625918.38,0.63,0.66,176.2,197.91,91.57,0.89,50.84,54.27,22.53,0.91,143,150,50,-94.32,13.68,13.92,5.12,0.92,103.57,117.79,3974858.75,0.82,0.83,64.84,67,1685000.25,0.9,0.92,0,0,480183.59,1,1,88.09,125.87,652457.5,0.66,0.69,74.56,81.15,2045703.38,0.84,0.84,96.46,102.25,3099301,0.88,0.89,143.42,154.45,4875533,0.87,0.87,117.74,128.17,2103517,0.86,0.86,44.66,48.46,653610.56,0.86,0.86,184.38,224.62,5217545,0.76,0.79,27.82,34.13,744797.56,0.76,0.77,41.85,49.44,571066.63,0.79,0.79,0,0,0,1804,750,1895,149.71,395.98,5055382,0.99,1,288,448,344,1.84E+07,60.7
