DATE,TIME,BLD A (KW),BLD A (KVA),BLD A (KVAR),BLD A (Apparent PF),Plant Chillers (KW),Plant Chillers (Avg Current),Plant Chillers (kWh),Plant Chillers (Apparent PF),Plant Chillers (Displacement PF),BLD A FITNESS ZONE (KW),BLD A FITNESS (AVG CURRENT),BLD A FITNESS (kWh),BLD A FITNESS (Apparent PF),BLD A FITNESS (Displacement PF),BLD B (KW),BLD B (kVa),BLD B (kVAR),BLD B (PF),BLD D (KW),BLD D (kVA),BLD D (kVAR),BLD D (PF),BLD E (KW),BLD E (kVA),BLD E (KVAR),BLD E (PF),BLD G (KW),BLD G (kVA),BLD G (kVAR),BLD G (PF),BLD H (KW),BLD H Average Current,BLD H (kWh),BLD H (Apparent PF),BLD H (DISPLACEMENT PF),BLD J (KW),BLD J Average Current,BLD J (kWh),BLD J (Apparent PF),BLD J (Displacement PF),BLD K (KW),BLD K Average Current,BLD K (kWh),BLD K (Apparent PF),BLD K (Displacement PF),BLD M (KW),BLD M (Average Current),BLD M (kWh),BLD M (Apparent PF),BLD M (Displacement PF),BLD N (KW),BLD N Average Current,BLD N (kWh),BLD N (Apparent PF),BLD N (Displacement PF),BLD P (KW),BLD P Average Current,BLD P (kWh),BLD P (Apparent PF),BLD P (Displacement PF),RES PH 1 & 2 (KW),RES PH 1 & 2 Avg Current,RES PH 1 & 2 (kWh),RES PH 1 & 2 (Apparent PF),RES PH 1 & 2 (Displacement PF),RES PH 3 (KW),RES PH 3 Avg Current,RES PH 3 (kWh),RES PH 3 (Apparent PF),RES PH 3 (Displacement PF),BLD S (KW),BLD S Avg Current,BLD S (kWh),BLD S (Apparent PF),BLD S (Displacement PF),BLD T (KW),BLD T Avg Current,BLD T (kWh),BLD T (Apparent PF),BLD T (Displacement PF),BLD V (KW),BLD V Avg Current,BLD V (kWh),BLD V (Apparent PF),BLD V (Displacement PF),BLD Z (KW),BLD Z Avg Current,BLD Z (kWh),BLD Z (Apparent PF),BLD Z (Displacement PF),COGEN 1 (kW),COGEN 1 (kVAR),COGEN 1 (kVA),COGEN2 (kW),COGEN2 (KVAR),COGEN2 (KVA),BLD C (kW),BLD C Avg Current,BLD C (kWh),BLD C (Apparent PF),BLD C (Displacement PF) ,Column1,Column2,Column3,Column4,Column5
2019-11-09,21:00:00,434.22,454.89,60.55,0.992,134.53,127.13,1429864.75,0.99,0.99,16.75,20.33,598478.31,0.73,0.78,186.09,205.29,87.14,0.91,48.79,57.34,26.11,0.896,206,214,62,-95.68,20.19,16.96,5.92,0.93,131.29,142.72,3807765.75,0.86,0.87,59.82,61.11,1602364.63,0.91,0.92,37.53,102.98,473493.28,0.34,0.35,85.05,117.56,557772.06,0.68,0.76,81.25,84.46,1944482.38,0.88,0.88,115.84,122.82,2968238.5,0.88,0.89,193.63,200.74,4680309.5,0.91,0.91,185.58,190.53,1918374.13,0.91,0.91,24.23,30.52,601941.19,0.74,0.75,161.31,367.45,5004928,0.41,0.44,30.57,36.09,710178.06,0.79,0.81,34.75,42.97,523281.44,0.75,0.76,1988,849,2125,0,0,0,169.49,447.97,4837435,0.99,1,,,,,
2019-11-09,22:00:00,416.79,406.15,54.65,0.99,124.5,117.26,1429992,0.98,0.99,15.66,19.6,598492.94,0.71,0.75,184.32,209.72,96,0.89,47,51.71,22.53,0.896,216,225,69,-95.28,19.81,19.04,6.08,0.95,115.35,126.75,3807893,0.85,0.85,60.94,61.47,1602425.5,0.92,0.93,38.12,103.21,473531.41,0.34,0.36,91.29,125.63,557859.81,0.68,0.74,87.26,89.38,1944566.88,0.89,0.89,104.91,111.3,2968343.5,0.87,0.88,191.84,198.44,4680506,0.9,0.9,192,194.79,1918544,0.92,0.92,32.99,38.57,601968.63,0.79,0.79,158.77,366.55,5005087.5,0.4,0.43,32.84,38.75,710208,0.78,0.81,37.48,44.08,523317,0.79,0.79,1979,847,2127,0,0,0,164.5,432.49,4837605.5,0.99,1,,,,,
2019-11-09,23:00:00,406.74,429.78,56.12,0.994,125.36,118.4,1430120.25,0.98,0.99,13.53,18.01,598508,0.67,0.7,179.89,199.38,90.09,0.89,54.43,63.49,29.18,0.896,208,219,72,-94.44,18.56,20.16,6.08,0.96,129.59,142.55,3808016.25,0.85,0.86,63.27,63.83,1602485.13,0.92,0.93,38.04,103.29,473569.66,0.34,0.36,88.31,126.27,557950.38,0.66,0.74,85.17,86.86,1944650.5,0.89,0.9,100.85,110.1,2968443,0.85,0.86,186.08,193.07,4680700,0.9,0.9,155.13,157.89,1918709.75,0.92,0.92,32.76,42.06,601999,0.72,0.73,150.41,357.37,5005242.5,0.39,0.42,24.96,31.49,710237.88,0.74,0.74,28,35.73,523352.47,0.73,0.73,1984,846,2181,0,0,0,164.63,434.73,4837774,0.99,1,,,,,
2019-11-10,0:00:00,417.23,401.72,54.65,0.992,128.79,121.67,1430248.5,0.98,0.98,13.72,18.44,598522.88,0.65,0.69,177.67,202.34,94.52,0.88,50.23,52.22,24.06,0.896,124,134,53,-91.92,17.74,20.8,6.08,0.95,128.45,138.74,3808140.75,0.86,0.87,58.25,59.15,1602544.63,0.91,0.92,38.77,103.65,473608,0.35,0.36,88.27,121.3,558037.19,0.68,0.76,85.17,86.18,1944734.63,0.9,0.9,96.71,104.12,2968542.25,0.86,0.87,178.29,185.54,4680887.5,0.9,0.9,147.54,151.87,1918856.63,0.9,0.9,25.98,31.25,602028.44,0.77,0.78,156.1,364.05,5005395.5,0.4,0.42,31.5,37.39,710267.44,0.78,0.8,35.56,44.85,523386.16,0.74,0.74,1850,799,2001,0,0,0,162.21,426.54,4837940,0.99,1,,,,,
2019-11-10,1:00:00,414.57,409.11,54.65,0.99,126.88,119.93,1430376.5,0.98,0.99,14.3,18.6,598537.38,0.68,0.72,177.53,199.38,93.05,0.89,49.61,64.51,32.26,0.894,117,126,49,-92.26,18.14,23.2,6.08,0.97,124.1,136.38,3808263.25,0.85,0.86,56.45,57.91,1602603.13,0.9,0.92,38.24,103.47,473646.53,0.34,0.36,89.58,123.85,558126.81,0.68,0.74,85.76,87.85,1944818.63,0.89,0.89,95.82,103.21,2968641.25,0.86,0.87,176.37,185.33,4681069,0.89,0.89,150.03,154.14,1918999.13,0.91,0.91,35.98,45.18,602058.06,0.74,0.74,149.01,356.13,5005545,0.39,0.41,26.66,32.91,710296.5,0.75,0.76,40.61,48.41,523421.63,0.78,0.78,1862,807,2052,0,0,0,166.19,437.77,4838104.5,0.99,1,,,,,
2019-11-10,2:00:00,408.66,428.31,53.17,0.994,135.35,127.94,1430504,0.98,0.99,13.19,17.76,598552.25,0.66,0.69,177.08,199.38,90.09,0.89,54.37,62.46,27.14,0.894,103,113,50,-89.82,21.09,18.08,6.08,0.96,115.79,127.74,3808384,0.85,0.85,58.25,59.85,1602659.88,0.9,0.91,37.76,103.02,473684.97,0.34,0.36,85.63,117.67,558213.56,0.68,0.76,82.81,84.51,1944900.88,0.89,0.89,98.06,104.75,2968742,0.87,0.88,171.16,180.66,4681243.5,0.89,0.89,142.07,145.63,1919141.75,0.91,0.91,25.31,31.13,602086.25,0.75,0.76,146.22,355.01,5005693.5,0.38,0.4,26.89,33.31,710325.69,0.75,0.76,34.42,41.68,523457.5,0.77,0.77,1843,789,1987,0,0,0,144.36,381.3,4838264.5,0.99,1,,,,,
2019-11-10,3:00:00,406.3,415.02,56.12,0.99,141.65,137.25,1430637.5,0.96,0.96,13.54,18.34,598567.25,0.66,0.69,175.02,196.43,93.05,0.88,51.87,66.05,29.7,0.894,103,113,48,-90.48,21.12,17.76,6.08,0.95,127.99,139.47,3808508,0.86,0.86,55.77,57.79,1602716.13,0.9,0.91,37.7,103.47,473723.25,0.34,0.35,89.47,124.04,558300.75,0.68,0.74,84.51,86.61,1944986,0.89,0.89,96.28,103.7,2968840.25,0.86,0.87,165.05,175.17,4681413,0.88,0.88,132.28,138.64,1919280.63,0.89,0.89,28.8,35.05,602114.44,0.76,0.77,147.91,356.32,5005842.5,0.39,0.41,27.62,33.79,710354.69,0.76,0.77,40.43,48.95,523497.31,0.77,0.77,1861,802,2005,0,0,0,141.87,374.88,4838417.5,0.99,1,,,,,
2019-11-10,4:00:00,405.12,410.58,57.6,0.99,124.76,118.89,1430773.63,0.98,0.99,16.34,20.21,598582.19,0.73,0.77,170.58,187.57,87.14,0.88,54.89,60.42,29.7,0.854,107,117,50,-90.3,17.73,15.84,5.92,0.93,123.92,135.34,3808628,0.86,0.87,54.99,56.84,1602771.75,0.91,0.92,37.35,102.96,473761.28,0.34,0.36,83.62,115.92,558387.63,0.68,0.76,85.14,86.91,1945070.63,0.9,0.9,96.01,103.81,2968937.25,0.87,0.87,159.05,170.82,4681577,0.88,0.88,132.61,140.62,1919416.25,0.89,0.89,25.39,31.15,602144.44,0.76,0.77,145.75,354.38,5005991.5,0.39,0.41,22.06,29.34,710381.44,0.7,0.71,37.05,46.79,523533.63,0.74,0.75,1768,744,1909,0,0,0,143.21,382.01,4838564.5,0.99,1,,,,,
2019-11-10,5:00:00,412.06,420.92,59.08,0.99,132.88,125.16,1430905.25,0.98,0.99,16.85,20.84,598596.81,0.72,0.76,171.03,197.91,90.09,0.89,49.92,59.9,26.62,0.898,100,110,49,-89.65,15.46,25.92,5.76,0.97,118.39,129.82,3808751,0.85,0.85,56.75,58.75,1602826.75,0.89,0.9,38.51,103.74,473799.88,0.35,0.36,87.66,120.27,558474.19,0.68,0.76,81.68,83.55,1945155,0.89,0.89,99.41,107.76,2969036.75,0.85,0.86,162.81,173.64,4681737,0.87,0.87,140.13,144.32,1919548.13,0.9,0.9,28.55,35.24,602175,0.75,0.76,150.89,360.99,5006141,0.39,0.41,31.36,37.49,710410,0.77,0.79,43.19,51.19,523570.28,0.78,0.78,1828,766,1952,0,0,0,154.88,407.14,4838717.5,0.99,1,,,,,
2019-11-10,6:00:00,418.86,429.78,56.12,0.992,124.92,118.29,1431033.13,0.98,0.99,16.97,24.56,598614.19,0.61,0.64,172.65,203.82,94.52,0.89,52.43,54.27,22.02,0.938,120,131,56,-90.37,19.74,15.84,5.76,0.92,130.5,141.44,3808875.5,0.86,0.87,49.34,52.13,1602880.75,0.88,0.89,38.25,103.69,473838.38,0.34,0.36,90.73,129.08,558564.19,0.66,0.75,84.03,86.03,1945238.25,0.89,0.89,101.08,109.35,2969137.25,0.86,0.87,179.14,195.08,4681893.5,0.86,0.86,123.83,130.05,1919680.5,0.89,0.89,28.62,33.43,602206.13,0.79,0.8,148.48,358.3,5006290.5,0.38,0.41,29.76,35.45,710439.63,0.78,0.8,44.03,52.38,523608.97,0.78,0.78,1833,780,2002,0,0,0,143.66,379.9,4838872.5,0.99,1,,,,,
2019-11-10,7:00:00,434.07,429.78,56.12,0.992,125.9,118.91,1431161.63,0.98,0.99,19.39,26.16,598632.75,0.66,0.69,175.9,197.91,90.09,0.89,51.2,60.42,26.11,0.898,163,178,74,-91.23,18.67,18.4,5.76,0.96,131.09,142.26,3808994.75,0.86,0.86,56.26,57.48,1602935.25,0.91,0.92,38.02,103.26,473877.06,0.34,0.36,86.26,118.52,558652.44,0.68,0.76,99.9,100.89,1945337.25,0.9,0.91,101.96,112.34,2969240.75,0.84,0.85,153.55,167.04,4682050,0.86,0.86,127.48,134.6,1919811,0.88,0.88,37.9,47.29,602234.25,0.74,0.75,162.21,371.25,5006451,0.41,0.43,39.48,43.21,710473.94,0.85,0.87,39.85,48.65,523647.56,0.76,0.76,1931,836,2080,0,0,0,149.12,393.38,4839024,0.99,1,,,,,
2019-11-10,8:00:00,427.72,429.78,56.12,0.992,131.29,124.12,1431289.38,0.99,0.99,19.25,26.08,598651.81,0.69,0.7,174.87,194.95,93.05,0.88,55.81,56.32,24.06,0.898,218,226,63,-95.98,16.43,16.8,7.04,0.93,123.71,133.83,3809117.5,0.87,0.87,54.75,56.66,1602990.25,0.9,0.91,37.94,103.19,473915.22,0.34,0.36,92.5,129.88,558746,0.67,0.73,99.98,101.02,1945437.38,0.9,0.91,103.41,114.21,2969343.25,0.84,0.85,148.3,162.23,4682202.5,0.86,0.86,149.22,154.42,1919943.88,0.91,0.91,27.48,35.82,602264.31,0.72,0.72,158.83,365.82,5006610.5,0.4,0.43,41.22,43.98,710510.63,0.87,0.88,40.4,49.49,523683.5,0.76,0.76,1966,833,2192,0,0,0,157.86,418.07,4839176.5,0.99,1,,,,,
2019-11-10,9:00:00,440.57,432.74,56.12,0.992,123,116.39,1431415.75,0.99,0.99,16.66,24.45,598670.31,0.64,0.64,176.05,203.82,93.05,0.89,54.07,59.9,26.11,0.898,225,233,62,-96.36,19.71,27.2,6.4,0.97,158.2,164.02,3809245.25,0.91,0.91,56.14,57.85,1603045.5,0.91,0.92,37.65,102.89,473953.03,0.34,0.36,85.04,114.84,558832.19,0.7,0.77,97.13,98.86,1945537.5,0.9,0.91,104.99,114.77,2969446.75,0.86,0.86,148.96,163.18,4682357.5,0.86,0.86,167.43,171.21,1920101.25,0.92,0.92,34.05,44.99,602292.25,0.71,0.71,173.69,379.24,5006785.5,0.43,0.46,31.28,36.43,710541.31,0.8,0.82,42.35,50.55,523719.19,0.79,0.79,1982,834,2125,0,0,0,165.43,439.55,4839334.5,0.99,1,,,,,
2019-11-10,10:00:00,458.73,456.37,54.65,0.992,125.24,118.27,1431544.75,0.98,0.99,19.42,25.7,598689.19,0.71,0.71,171.77,192,88.62,0.89,60.93,66.56,27.65,0.898,212,224,75,-94.35,19.46,18.72,6.4,0.94,139.97,148.12,3809387.25,0.88,0.89,52.93,54.91,1603100.75,0.9,0.91,37.63,102.85,473990.91,0.34,0.36,89.45,122.41,558919.06,0.69,0.75,103.42,104.79,1945633.63,0.9,0.91,101.87,112.32,2969550.25,0.84,0.85,156.27,168.49,4682515.5,0.87,0.87,181.27,188.51,1920264.13,0.9,0.9,26.84,33.16,602323.25,0.75,0.75,178.52,384.82,5006962.5,0.43,0.47,33.6,38.53,710569.06,0.81,0.83,37.74,45.65,523756.53,0.77,0.77,1985,841,2105,0,0,0,163.59,432.75,4839496.5,0.99,1,,,,,
2019-11-10,11:00:00,453.12,446.03,57.6,0.992,123.32,116.79,1431678.5,0.98,0.99,23.45,28.37,598723.94,0.78,0.78,170.58,196.43,90.09,0.89,51.51,58.88,27.65,0.898,213,222,66,-95.73,17.15,18.56,6.56,0.94,156.56,162.28,3809537,0.91,0.91,51.87,54.11,1603156,0.89,0.91,37.57,102.82,474028.72,0.34,0.36,85.95,116.81,559007.13,0.69,0.76,93.63,95.66,1945731.75,0.89,0.9,122.9,134.39,2969655.25,0.85,0.86,158.97,171.49,4682677.5,0.87,0.87,162.48,166.5,1920429.5,0.92,0.92,34.71,43.48,602351,0.74,0.75,179.77,383.71,5007141,0.44,0.48,33.88,38.32,710599.56,0.82,0.84,34.25,42.88,523794,0.75,0.75,1981,841,2191,0,0,0,162.22,429.96,4839659.5,0.99,1,,,,,
2019-11-10,12:00:00,450.46,465.23,66.46,0.99,146.26,141.15,1431812.13,0.97,0.97,42.65,44.11,598752.44,0.91,0.92,163.79,183.14,85.66,0.88,57.09,60.93,28.16,0.898,209,219,70,-94.7,16.98,20.32,6.56,0.94,150.9,160.81,3809696.5,0.88,0.89,63.38,64.42,1603212.88,0.92,0.93,36.98,102.57,474066.25,0.34,0.35,83.15,112.66,559093,0.7,0.77,93.3,95.59,1945827,0.9,0.9,107.35,115.85,2969763,0.87,0.87,167.98,179.47,4682846.5,0.88,0.88,169.64,174.3,1920602.5,0.92,0.92,32.14,38.74,602381.88,0.78,0.78,183.33,387.42,5007320.5,0.44,0.48,30.18,35.85,710630.94,0.79,0.81,34.09,42.85,523828.5,0.75,0.75,1978,836,2114,0,0,0,156.14,415.46,4839822.5,0.99,1,,,,,
2019-11-10,13:00:00,461.24,454.89,54.65,0.992,121.77,114.22,1431947.25,0.98,0.99,26.98,31.24,598779,0.8,0.81,165.86,190.52,94.52,0.87,62.16,72.7,32.26,0.898,191,201,64,-94.76,19.66,18.24,6.72,0.95,135.79,145.98,3809839,0.86,0.87,61.84,62.9,1603272,0.91,0.92,38.22,103.33,474104.38,0.34,0.36,92.28,123.26,559182.13,0.7,0.75,86.28,89.06,1945918.13,0.88,0.88,113.04,120.09,2969871.75,0.87,0.88,183.5,191.45,4683025.5,0.89,0.89,154.29,158.87,1920774.25,0.9,0.9,33.98,43.27,602410.19,0.73,0.73,181.39,386.81,5007502,0.43,0.47,34,38.72,710662.13,0.81,0.83,41.27,49.86,523865.47,0.77,0.77,1986,842,2149,0,0,0,166.98,438.52,4839988.5,0.99,1,,,,,
2019-11-10,14:00:00,458.73,462.28,59.08,0.992,136.2,130.8,1432081.63,0.96,0.97,24.74,29.8,598804.94,0.77,0.78,166.01,193.48,96,0.87,57.29,62.46,27.65,0.898,163,180,77,-90.46,17.18,23.36,6.72,0.95,122.84,133.12,3809977.5,0.86,0.86,62.2,62.01,1603335.13,0.93,0.94,39.05,104.13,474143.03,0.35,0.36,86.52,115.3,559271.81,0.7,0.76,91.89,94.27,1946008.25,0.88,0.89,107.54,116.26,2969980.5,0.85,0.86,179.91,189.89,4683209.5,0.88,0.88,180.75,182.02,1920949.25,0.92,0.92,40.75,44.4,602451.81,0.85,0.85,160.35,358.62,5007683.5,0.41,0.45,30.5,35.65,710692.81,0.79,0.8,31.35,41.4,523900.66,0.7,0.7,1986,825,2154,0,0,0,162.81,427.15,4840155,0.99,1,,,,,
2019-11-10,15:00:00,450.46,451.94,57.6,0.992,139.11,134.69,1432215.75,0.97,0.97,25.04,30,598833.25,0.79,0.79,170.73,193.48,88.62,0.89,49.66,51.71,22.53,0.898,175,186,65,-93.75,18.75,23.36,5.44,0.97,140.45,148.83,3810117.25,0.89,0.89,63.85,64.66,1603399.88,0.93,0.94,37.44,102.95,474181,0.34,0.36,90.28,126.94,559359.31,0.67,0.73,94.09,96.69,1946096.25,0.9,0.9,106.34,115.37,2970088.25,0.87,0.87,180.97,191.41,4683392,0.89,0.89,194.03,198.08,1921129.88,0.93,0.93,43.8,48.88,602494.63,0.84,0.84,170.4,369.04,5007856,0.43,0.48,37.76,41.72,710724.81,0.85,0.87,38,47.38,523935.97,0.75,0.75,1978,850,2108,0,0,0,167.07,445.38,4840322,0.99,1,,,,,
2019-11-10,16:00:00,446.62,447.51,60.55,0.992,135.16,130.93,1432348.63,0.97,0.97,22.42,28.11,598860.5,0.75,0.75,182.84,203.82,87.14,0.9,48.69,52.74,22.02,0.898,186,191,48,-96.72,16.96,16.16,5.6,0.92,139.27,147.28,3810254.75,0.89,0.89,82.97,85.68,1603465,0.91,0.91,37.26,102.72,474219.22,0.34,0.35,84.8,115.95,559449.19,0.69,0.76,87.84,90.31,1946186.75,0.89,0.9,116.3,125.55,2970200.5,0.87,0.87,188.78,196.97,4683584,0.9,0.9,175.83,179.68,1921311.63,0.92,0.92,38.27,40.91,602533,0.88,0.88,170.65,369.61,5008030.5,0.43,0.48,39.52,43.28,710757.81,0.86,0.88,36.39,46.39,523972.47,0.74,0.74,1983,909,2193,0,0,0,191.99,510.76,4840494,0.99,1,,,,,
2019-11-10,17:00:00,449.58,460.8,66.46,0.99,140.81,136.05,1432481.63,0.97,0.97,39.1,40.49,598888.88,0.85,0.91,184.47,197.91,84.18,0.91,53.61,60.93,30.21,0.856,184,192,59,-95.1,16.82,20.16,5.76,0.97,119.29,130.67,3810382.5,0.86,0.87,67.93,67.99,1603531.25,0.94,0.95,36.88,102.39,474256.56,0.34,0.35,85.57,116.29,559535.38,0.7,0.77,85.76,88.25,1946270.5,0.89,0.9,111.67,121.46,2970314,0.86,0.87,209.91,217.14,4683780,0.91,0.91,186.7,188.08,1921498.88,0.94,0.94,45.68,49.64,602572.56,0.86,0.86,160.41,359.43,5008194.5,0.42,0.46,31.34,36.29,710791.5,0.81,0.82,36.04,44.05,524007.78,0.77,0.77,1979,794,2159,0,0,0,175.08,467.21,4840668.5,0.99,1,,,,,
2019-11-10,18:00:00,434.36,443.08,60.55,0.99,117.86,112.93,1432607.25,0.99,0.99,20.58,26.23,598913.44,0.71,0.75,184.02,202.34,81.23,0.91,53.25,62.98,29.18,0.896,187,197,64,-94.18,20.91,16.96,5.76,0.95,123.84,136.94,3810503.25,0.86,0.86,63.95,64.89,1603596.38,0.93,0.94,36.54,102.35,474293.5,0.34,0.35,86.93,119.51,559623.56,0.69,0.76,87.06,89.95,1946356.5,0.9,0.9,110.59,121.42,2970424.5,0.86,0.87,205.12,211.46,4683986.5,0.92,0.93,169,172.59,1921686.88,0.93,0.93,39.53,42.12,602614.75,0.89,0.89,157.61,356.17,5008356,0.42,0.46,25.39,31.47,710822.5,0.76,0.77,37.8,45.26,524045.41,0.79,0.79,0,0,0,0,0,0,170.53,458.66,4840842,0.99,1,,,,,
2019-11-10,19:00:00,435.69,435.69,59.08,0.99,118.13,112.88,1432722,0.99,0.99,19.27,25.53,598932.94,0.68,0.72,188.16,206.77,82.71,0.92,52.22,59.39,28.16,0.896,169,176,52,-95.49,19.84,19.04,4.48,0.97,114.83,125.93,3810621,0.87,0.87,65.65,66.15,1603660,0.94,0.95,36.61,102.28,474330.28,0.34,0.35,83.59,116.89,559708.69,0.68,0.76,90.29,92.31,1946445.25,0.91,0.91,106.25,115.01,2970531.5,0.87,0.88,200.14,206.49,4684191,0.92,0.92,182.04,184.81,1921869,0.94,0.94,39.64,41.32,602654.38,0.91,0.91,154.4,351.87,5008511.5,0.41,0.46,28.28,33.93,710852,0.79,0.8,40.61,48.92,524084.13,0.79,0.79,0,0,0,0,0,0,177.57,476.74,4841016,0.99,1,,,,,
2019-11-10,20:00:00,427.86,423.88,60.55,0.99,104.42,99.41,1432832.88,0.99,1,19.2,25.59,598952.06,0.68,0.71,189.93,202.34,79.75,0.92,54.53,59.39,24.58,0.896,184,193,62,-94.79,18.21,17.76,5.6,0.96,103.53,114.33,3810739.75,0.86,0.86,66.16,66.76,1603723.88,0.94,0.95,36.53,102.32,474366.97,0.34,0.35,87.51,123.35,559794.69,0.68,0.75,91.25,93.16,1946535.5,0.91,0.91,107.06,117.78,2970637.75,0.86,0.87,205.13,211.13,4684396.5,0.93,0.93,191.51,195.81,1922049.38,0.93,0.93,37.34,45.38,602696,0.78,0.78,172.97,376.85,5008677,0.43,0.47,28.02,33.6,710880.75,0.79,0.8,34.26,42.8,524122.28,0.76,0.76,0,0,0,0,0,0,172.23,462.54,4841193.5,0.99,1,,,,,
2019-11-10,21:00:00,418.56,423.88,63.51,0.99,104.14,99.4,1432938.63,0.99,1,16.23,19.78,598969.38,0.74,0.78,186.54,202.34,81.23,0.92,47.05,56.32,26.11,0.896,169,176,52,-95.68,14.99,20.64,5.6,0.97,111.58,123.78,3810847.5,0.86,0.86,56.58,58.57,1603786.63,0.92,0.93,36.08,101.7,474403.75,0.34,0.35,84.21,120.82,559878.69,0.67,0.75,106.05,108.25,1946636.88,0.91,0.91,109.68,120.16,2970747.5,0.87,0.87,203.08,209.63,4684605.5,0.93,0.93,176.86,179.42,1922225.88,0.94,0.94,31.24,37.05,602727.63,0.8,0.8,167.08,369.55,5008847.5,0.43,0.47,29.82,35.14,710910.5,0.8,0.82,37.39,45.67,524158.06,0.78,0.78,0,0,0,0,0,0,168.85,454.68,4841371.5,0.99,1,,,,,
2019-11-10,22:00:00,421.66,420.92,63.51,0.988,105.14,98.74,1433046,0.99,1,16.88,20.61,598984.25,0.73,0.77,184.62,202.34,85.66,0.91,45.47,55.3,25.6,0.896,179,193,73,-92.61,17.76,15.36,5.6,0.93,111.7,123.84,3810957.75,0.85,0.85,64.75,65.32,1603848.38,0.93,0.93,38.03,103.52,474441.28,0.34,0.36,91.81,126.58,559965,0.68,0.76,99.12,99.73,1946729.75,0.91,0.91,101.95,111.24,2970851.5,0.86,0.86,207.04,211.69,4684812.5,0.92,0.92,181.83,187.29,1922404.5,0.91,0.91,30.6,36.08,602756.5,0.79,0.79,164.46,366.3,5009015,0.42,0.46,26.19,32.44,710939.88,0.75,0.76,36.87,43.89,524194.5,0.79,0.79,0,0,0,0,0,0,164.36,435.85,4841546.5,0.99,1,,,,,
2019-11-10,23:00:00,416.79,422.4,63.51,0.99,109.61,102.89,1433151.5,0.99,1,17.04,20.65,598998.81,0.74,0.78,181.37,208.25,88.62,0.9,54.48,58.37,23.55,0.896,175,186,66,-93.55,23.26,22.08,5.6,0.97,109.27,122.89,3811065.5,0.83,0.84,70.35,70.52,1603909.63,0.93,0.94,37.67,103.16,474478.56,0.34,0.36,89.61,128.23,560050.69,0.66,0.74,104.79,105.24,1946834,0.91,0.91,102.42,110.05,2970951,0.87,0.88,193.61,199.33,4685012.5,0.91,0.91,160.47,164.22,1922573.88,0.92,0.92,30.83,37.18,602786.31,0.77,0.78,161.59,364.08,5009177,0.41,0.45,27.56,33.39,710970,0.77,0.78,28.71,35.67,524231.59,0.75,0.75,0,0,0,0,0,0,165.13,437.68,4841717,0.99,1,,,,,
2019-11-11,0:00:00,429.34,447.51,63.51,0.99,103.25,96.96,1433257,0.99,1,16.87,20.24,599014.06,0.74,0.78,182.84,205.29,88.62,0.9,56.99,59.9,23.04,0.896,99,109,46,-90.55,16.18,25.28,5.76,0.97,112.41,124,3811174.75,0.85,0.85,66.89,67.32,1603974.88,0.93,0.94,37.39,102.72,474516.44,0.34,0.35,90.48,123.37,560141.75,0.69,0.76,87.91,89.25,1946927.75,0.9,0.9,113.37,120.19,2971055.5,0.88,0.89,189.56,195.89,4685207,0.91,0.91,175.4,180.87,1922728.63,0.91,0.91,33.07,37.9,602816.19,0.81,0.82,145.02,347.23,5009325,0.39,0.42,34.93,40.37,711000.44,0.81,0.84,33.1,38.91,524266,0.79,0.8,0,0,0,0,0,0,209.79,554.37,4841890,0.99,1,,,,,
2019-11-11,1:00:00,421.66,423.88,63.51,0.99,103,96.73,1433361.88,0.99,1,16.26,19.42,599031.5,0.75,0.78,180.78,205.29,88.62,0.9,55.45,Data Loss,Data Loss,0.896,116,129,60,-88.69,22.74,17.92,5.76,0.96,106.19,119.38,3811286,0.83,0.84,65.83,65.98,1604038.13,0.93,0.94,37.97,103.45,474553.72,0.34,0.36,92.79,132.04,560231.25,0.66,0.74,85.82,87.79,1947018.38,0.89,0.9,100.92,109.13,2971161,0.86,0.87,177.1,184.55,4685388.5,0.9,0.9,143.52,147.76,1922877,0.91,0.91,41.44,43.66,602854.31,0.88,0.89,140.76,341.23,5009469,0.38,0.41,29.43,34.88,711030.69,0.79,0.8,37.32,45.65,524302.88,0.76,0.76,0,0,0,0,0,0,160.74,425.98,4842062,0.99,1,,,,,
2019-11-11,2:00:00,421.66,425.35,59.08,0.99,105.56,99.05,1433465.63,0.99,1,18.13,21.12,599048.75,0.76,0.81,181.81,196.43,85.66,0.9,58.57,Data Loss,Data Loss,0.896,96,106,47,-89.35,19.57,26.88,5.76,0.98,110.54,123.56,3811396.5,0.84,0.84,64.59,65.25,1604099,0.92,0.93,38.15,103.6,474591.34,0.34,0.36,86.08,119.52,560317.5,0.68,0.75,83.07,85.16,1947104.63,0.89,0.89,107.83,114.39,2971267,0.88,0.89,168.27,178.47,4685563.5,0.89,0.89,151.51,154.83,1923016.88,0.92,0.92,41.37,43.56,602894.5,0.89,0.89,141.24,341.45,5009611.5,0.39,0.41,27.4,33.5,711061.13,0.76,0.78,43.79,50.44,524341.63,0.81,0.81,0,0,0,0,0,0,161.58,428.05,4842232.5,0.99,1,,,,,
