DATE,TIME,BLD A (KW),BLD A (KVA),BLD A (KVAR),BLD A (PF),Plant Chillers (KW),Plant Chillers (Avg Current),Plant Chillers (kWh),Plant Chillers (PF),BLD A FITNESS ZONE (KW),BLD A FITNESS (AVG CURRENT),BLD A FITNESS (kWh),BLD A FITNESS (PF),BLD B (KW),BLD B (kVa),BLD B (kVAR),BLD B (PF),BLD D (KW),BLD D (kVA),BLD D (kVAR),BLD D (PF),BLD E (KW),BLD E (kVA),BLD E (KVAR),BLD E (PF),BLD G (KW),BLD G (kVA),BLD G (kVAR),BLD G (PF),BLD H (KW),BLD H Average Current,BLD H (kWh),BLD H (PF),BLD J (KW),BLD J Average Current,BLD J (kWh),BLD J (PF),BLD K (KW),BLD K Average Current,BLD K (kWh),BLD K (PF),BLD M (KW),BLD M (Average Current),BLD M (kWh),BLD M (PF),BLD N (KW),BLD N Average Current,BLD N (kWh),BLD N (PF),BLD P (KW),BLD P Average Current,BLD P (kWh),BLD P (PF),RES PH 1 & 2 (KW),RES PH 1 & 2 Avg Current,RES PH 1 & 2 (kWh),RES PH 1 & 2 (PF),RES PH 3 (KW),RES PH 3 Avg Current,RES PH 3 (kWh),RES PH 3 (PF),BLD S (KW),BLD S Avg Current,BLD S (kWh),BLD S (PF),BLD T (KW),BLD T Avg Current,BLD T (kWh),BLD T (PF),BLD V (KW),BLD V Avg Current,BLD V (kWh),BLD V (PF),BLD Z (KW),BLD Z Avg Current,BLD Z (kWh),BLD Z (PF),BLD C (KW)
2019-01-28,15:00:00,648.96,633.6,109.29,98.4,3.78,139.62,806228.31,0.03,39.1,41.12,438117.22,0.9,283.72,No Data,No Data,No Data,120.06,141.82,38.4,96.4,201,206,50,-96.9,22.43,24.48,6.4,96,219.82,225.37,2768067.5,0.92,111.85,108.74,1215246.38,0.96,12.22,13.13,304984.84,0.88,2.64,19.42,62836.92,0.13,130.94,131.93,1389383.63,0.91,172.84,180.45,2179800.75,0.9,194.47,200.93,3304207,0.91,2.94,6.59,1011383.13,0.42,4.34,7.93,329340.72,0.51,227.76,423.21,3483919.25,0.5,40.59,44.13,475928.09,0.86,56.18,60.62,367345.41,0.87,0
2019-01-28,16:00:00,629.91,654.28,119.63,98.4,3.78,139.62,806228.31,0.03,51.65,52.19,438158.31,0.94,286.67,No Data,No Data,No Data,115.4,119.81,36.35,95.8,211,215,49,-97.39,20.64,25.44,6.72,96.4,226.65,232.4,2768301.25,0.93,122.61,120.88,1215361.13,0.96,13.66,14.74,304994.38,0.88,3.15,21.09,62838.7,0.14,124.59,124.69,1389515.13,0.92,176.03,184.07,2179982,0.9,204.99,212.33,3304408.25,0.92,2.98,7.75,1011386.13,0.36,4.24,7.5,329345.19,0.53,225.36,420.59,3484149,0.5,40.58,43.72,475967.53,0.87,41.77,50.33,367402.47,0.78,0
2019-01-28,17:00:00,622.67,658.71,113.72,98.4,3.78,139.62,806228.31,0.03,39.64,41.61,438194.59,0.91,257.43,No Data,No Data,No Data,104.14,117.25,37.38,95.2,210,215,47,-97.59,23.81,25.44,6.88,96.4,218.18,222.84,2768525.5,0.93,110.41,108.52,1215474.38,0.96,6.78,7.71,305002.59,0.84,3.56,19.92,62840.81,0.17,129.16,130.27,1389642.13,0.92,181.38,188.91,2180159.25,0.91,205.11,211.72,3304618.5,0.92,2.57,7.08,1011389.06,0.34,4.23,7.54,329349.75,0.53,207.21,404.04,3484369,0.48,28.26,33.74,476000.59,0.79,59.22,63.12,367461.78,0.89,0
2019-01-28,18:00:00,629.76,630.65,109.29,98.4,3.78,139.62,806228.31,0.03,38.49,40.6,438229.81,0.86,264.96,No Data,No Data,No Data,103.37,100.35,33.28,93.4,201,206,48,-97.15,19.62,23.52,5.92,96.2,196.07,198.77,2768734.5,0.92,105.8,103.08,1215587.88,0.95,9.33,9.72,305010.75,0.9,1.48,21.68,62843,0.07,128.68,128.66,1389773.38,0.91,176.32,183.65,2180335.75,0.89,238.87,245.44,3304836.5,0.91,2.92,7.82,1011392,0.35,4.23,7.71,329354.09,0.51,207.49,404.02,3484584.5,0.48,45.39,47.58,476040.16,0.89,63.35,66.25,367520.97,0.89,0
2019-01-28,19:00:00,601.85,599.63,98.95,98.6,3.78,139.62,806228.31,0.03,28.01,31.7,438261.47,0.82,245.76,No Data,No Data,No Data,87.24,87.04,32.77,93.2,204,209,50,-97.04,21.38,25.44,5.12,97.4,190.7,194.93,2768934.75,0.92,107.19,105.1,1215694,0.96,8.72,8.98,305019.34,0.92,2.85,24.56,62845.37,0.11,122.67,124.43,1389899,0.91,162.66,173.01,2180508.75,0.88,215.69,220.17,3305055.25,0.93,2.61,6.62,1011394.94,0.37,4.02,7.59,329358.28,0.5,206.8,404.1,3484795,0.48,48.87,51.07,476076.44,0.9,66.58,69.87,367583.63,0.9,0
2019-01-28,20:00:00,567.58,586.34,88.62,98.8,3.78,139.62,806228.31,0.03,27.52,31.78,438290.5,0.76,235.13,No Data,No Data,No Data,70.71,82.94,33.28,91.8,178,183,48,-96.52,21.65,23.2,5.6,97,200.54,202.57,2769132.25,0.93,96.93,95.27,1215797.38,0.95,8.86,9.14,305028.31,0.91,1.29,18.91,62847.17,0.07,124.94,126.02,1390023.5,0.91,166.37,176.08,2180675.25,0.88,233.86,235.37,3305280.5,0.93,2.88,7.36,1011397.75,0.37,4.15,7.51,329362.47,0.52,200.82,399.35,3485000,0.47,33.16,38.79,476114.88,0.8,67.38,69.95,367648.94,0.9,0
2019-01-28,21:00:00,563.3,562.71,78.28,99,3.78,139.62,806228.31,0.03,28.38,32.54,438319.63,0.81,225.53,No Data,No Data,No Data,65.13,78.34,33.28,90.8,193,199,51,-96.79,21.97,23.2,5.6,97.4,144.97,151.79,2769305.5,0.88,94.35,91.95,1215893.88,0.94,8.8,9.25,305037.38,0.88,0.12,18.96,62849.16,0.01,118.41,119.95,1390144,0.89,122.13,122.83,2180804.25,0.91,225.44,225.91,3305507.5,0.92,3.03,7.7,1011400.69,0.36,4.67,6.36,329366.84,0.67,189.69,391.04,3485193.75,0.45,38.24,43.41,476149.44,0.81,59.37,62.25,367711.72,0.88,0
2019-01-28,22:00:00,533.76,547.94,82.71,98.8,3.78,139.62,806228.31,0.03,24.24,29.45,438347.47,0.72,210.46,No Data,No Data,No Data,62.36,68.1,25.6,92.2,175,181,52,-95.83,22.5,25.28,5.92,97,141.2,149.71,2769451.75,0.87,76.55,75.19,1215975,0.94,9.1,9.46,305046.56,0.89,0.3,18.59,62849.9,0.02,97.85,97.86,1390251.75,0.9,109.86,114.06,2180917.75,0.88,226.51,228.45,3305734.75,0.92,3.13,7.42,1011403.56,0.39,4.82,6.77,329371.47,0.65,174.11,375.1,3485376,0.43,32.94,38.58,476184.34,0.78,61.97,64.97,367773.25,0.88,0
2019-01-28,23:00:00,458.88,472.62,69.42,99,3.78,139.62,806228.31,0.03,8.18,9.06,438363.56,0.76,171.18,No Data,No Data,No Data,62.82,76.29,27.65,92.4,174,182,57,-94.91,20.58,24.64,4.64,97.6,138.88,149.13,2769592.25,0.88,75.02,74.39,1216049.25,0.94,7.95,8.26,305054.84,0.9,2.26,18.39,62851.92,0.12,80.13,83.72,1390330.13,0.88,111.52,113.55,2181025.25,0.92,213.94,218.01,3305961.75,0.92,2.6,6.24,1011406.38,0.39,3.01,4.59,329374.91,0.61,144.38,345.99,3485532.5,0.39,33.11,36.09,476212.69,0.86,62.58,65.42,367833.59,0.9,0
2019-01-29,0:00:00,453.56,471.14,72.37,98.8,3.78,139.62,806228.31,0.03,8.76,9.11,438372.13,0.89,166.74,No Data,No Data,No Data,67.89,71.68,27.14,92.6,82,86,29,-94,21.22,22.4,5.92,96.6,138.09,147.24,2769735.25,0.88,79.46,78.85,1216126.5,0.94,4.57,4.9,305062.09,0.88,2.29,20.38,62854.07,0.11,72.97,76.8,1390408.38,0.87,102.26,104.46,2181130.75,0.91,210.39,215.5,3306173.75,0.92,2.68,6.37,1011409,0.39,3.27,5.37,329378.16,0.57,143.25,345.61,3485682.25,0.39,29.15,32.34,476240.81,0.84,38.1,46.47,367877,0.77,0
2019-01-29,1:00:00,454.45,454.89,70.89,98.8,3.78,139.62,806228.31,0.03,11.34,11.24,438382.72,0.94,160.25,178.71,78.28,89.8,64.2,62.98,26.62,91.8,88,93,33,-93.47,22.46,26.24,5.92,98,151.6,159.41,2769876.25,0.89,73.57,73.57,1216204.63,0.93,0,0,305063.69,1,2.64,19.91,62856.71,0.13,73.77,77.73,1390484.25,0.87,99.54,101.85,2181239.25,0.91,189.47,196.63,3306371.25,0.91,2.58,6.01,1011411.56,0.4,2.95,6.68,329381.47,0.41,149.21,351.29,3485830,0.4,26.49,30.65,476272.13,0.81,35.2,43.44,367911.56,0.76,0
2019-01-29,2:00:00,456.52,490.34,67.94,99,3.78,139.62,806228.31,0.03,10.78,10.71,438394.16,0.87,158.18,175.75,78.28,89.4,61.85,66.56,22.53,93.6,105,117,55,-88.36,20.69,23.68,5.92,97.2,137.12,145,2770018.5,0.88,68.94,69.55,1216274.75,0.92,0,0,305063.94,1,1.42,18.19,62859.3,0.08,77.29,80.45,1390560.25,0.87,107.18,108.03,2181345.25,0.92,168.9,178.05,3306555.75,0.88,2.47,5.13,1011414.13,0.45,4.29,8.04,329384.53,0.49,147.77,351.84,3485980,0.39,29.8,33.31,476302.81,0.83,35.56,43.55,367948.66,0.76,0
2019-01-29,3:00:00,452.23,451.94,70.89,98.8,3.78,139.62,806228.31,0.03,10.12,10.07,438405,0.93,157.44,172.8,81.23,88.4,61.18,64.51,26.11,93,87,93,35,-92.63,21.87,23.52,5.76,97.4,140.62,147.27,2770161.25,0.89,68.95,69.07,1216343.5,0.93,0,0,305064.19,1,1.91,17.82,62861.74,0.1,73.16,76.58,1390635.5,0.87,107.19,108.73,2181452,0.91,171.8,181.52,3306733.25,0.88,2.57,5.38,1011416.63,0.44,3.42,6.62,329387.75,0.48,150.53,353.69,3486129.5,0.39,25.16,29.11,476329.28,0.8,40.79,48.27,367988.84,0.79,0
2019-01-29,4:00:00,463.46,494.77,70.89,99,3.78,139.62,806228.31,0.03,10.34,10.32,438416.19,0.92,156.26,175.75,81.23,88.6,63.95,69.63,29.7,91.6,105,109,35,-94.87,20.21,23.84,5.76,97,151.42,155.92,2770308.75,0.91,71.24,71.19,1216411.13,0.93,0,0,305064.44,1,2.18,18.18,62864.31,0.12,78.53,80.77,1390706.88,0.89,109.53,110.68,2181558.25,0.92,168.36,178.15,3306905.5,0.89,2.42,5.08,1011419.13,0.45,3.57,7.12,329390.91,0.47,144.55,349.21,3486274.25,0.39,39.24,42.32,476356.75,0.86,38.35,46.54,368030.31,0.77,0
2019-01-29,5:00:00,459.47,446.03,72.37,98.6,3.78,139.62,806228.31,0.03,12.17,12.12,438428.81,0.85,156.85,169.85,69.42,91.2,62.46,65.54,23.04,92.8,99,106,42,-91.85,21.41,22.4,5.76,96.6,141.08,149.38,2770452.75,0.9,67.13,68.45,1216480.25,0.92,6.22,7.76,305064.63,0.76,3.37,17.11,62866.73,0.19,71.57,75.51,1390780.13,0.87,109.3,111.06,2181664.25,0.93,170.52,181.27,3307073.5,0.89,2.32,5.29,1011421.69,0.42,3.29,4.82,329394.22,0.64,145.58,347.5,3486422.5,0.39,26.77,30.95,476387.81,0.81,37.05,45.53,368069.78,0.77,0
2019-01-29,6:00:00,506.88,525.78,73.85,99,3.78,139.62,806228.31,0.03,28.51,32.54,438448.84,0.78,198.2,214.15,82.71,92.2,81.25,111.1,35.33,95.4,104,110,40,-93.43,23.36,21.76,5.76,96.4,153.32,158.11,2770602.25,0.91,67.89,67.99,1216550.5,0.93,0,0,305065.13,1,3,20.04,62868.84,0.15,104.43,105.67,1390862.88,0.91,110.02,113.92,2181771.25,0.9,172.3,182.86,3307242,0.89,2.37,5.27,1011424.25,0.42,3.83,6.19,329398.31,0.58,148.57,350.54,3486573.25,0.4,30.07,33.99,476418.97,0.83,37.23,46.17,368110.34,0.76,0
2019-01-29,7:00:00,537.6,549.42,87.14,98.8,3.78,139.62,806228.31,0.03,41.47,42.92,438483.09,0.87,206.18,230.4,96,90.8,108.13,107.01,33.79,95.6,161,168,49,-95.7,20.08,20.32,5.92,96.6,189.91,190.96,2770771.75,0.93,74.34,73.55,1216621.25,0.94,3.64,4.77,305065.72,0.72,1.05,20.57,62870.75,0.05,113.38,114.17,1390970.63,0.9,149.56,160.93,2181897.25,0.86,167.05,178.15,3307409.5,0.87,2.88,7.08,1011426.81,0.38,4.39,7.99,329402.66,0.51,174.14,376.08,3486740.25,0.43,43.88,46.67,476457.97,0.87,36.61,45.33,368149.34,0.75,0
2019-01-29,8:00:00,552.66,601.11,81.23,99,3.78,139.62,806228.31,0.03,29.69,33.14,438514.28,0.84,247.38,261.42,96,93,111.72,119.81,31.23,95.6,199,207,61,-95.59,21.44,22.4,5.76,96.8,207.25,212.36,2770974.75,0.92,109.77,107.5,1216707.5,0.95,8.81,9.7,305074.81,0.85,2.05,22.3,62872.19,0.09,120.16,122.02,1391076.38,0.9,143.71,142.39,2182063,0.94,164.75,175.76,3307583.25,0.88,2.8,6.36,1011429.69,0.41,4.5,7.59,329407.06,0.55,195.32,393.33,3486928.25,0.46,32.27,36.92,476499.66,0.81,39.19,47.24,368189.19,0.77,0
2019-01-29,9:00:00,604.5,629.17,100.43,98.8,3.78,139.62,806228.31,0.03,35.63,38.05,438544.81,0.88,272.64,282.09,100.43,93.6,118.17,119.3,37.89,95.4,197,203,52,-96.47,22.93,19.68,7.52,93,229.6,231.83,2771193.75,0.93,107.36,104.65,1216814.63,0.96,6.96,7.95,305082.94,0.83,2.39,23.15,62874.45,0.1,115.06,116.52,1391195.38,0.9,183.35,190.39,2182235.25,0.9,177.93,187.48,3307757.25,0.89,2.77,6.29,1011432.5,0.41,4.77,8.15,329411.81,0.55,220.6,415.93,3487141.5,0.5,41.34,45.2,476542.59,0.85,34.09,44.15,368228.25,0.72,0
2019-01-29,10:00:00,587.96,596.68,91.57,98.8,3.78,139.62,806228.31,0.03,30.23,33.69,438578.88,0.84,283.57,298.34,100.43,94.4,141.26,125.44,35.33,95.6,212,217,50,-97.28,23.82,28.48,7.52,96,237.36,239.96,2771432.25,0.93,119.77,116.64,1216930.38,0.96,10.74,11.06,305092.91,0.91,2.48,24.08,62877.38,0.1,123.24,124.03,1391315.63,0.91,182.47,189.85,2182416.25,0.9,185.12,193.41,3307938,0.9,2.84,6.73,1011435.31,0.4,4.59,7.97,329416.38,0.54,230.81,425.64,3487368.25,0.51,44.82,47.79,476586.88,0.87,41.14,48.69,368266.97,0.79,0
2019-01-29,11:00:00,652.65,666.09,132.92,98,3.78,139.62,806228.31,0.03,36.22,40.9,438613.22,0.88,285.64,283.57,90.09,95,123.24,122.88,37.38,95.4,236,241,54,-97.48,26.05,27.68,7.52,96.2,265.8,271.81,2771689.75,0.93,110.61,108.09,1217046.38,0.96,7.76,8.51,305104.91,0.86,2.57,21.41,62879.29,0.12,133.17,133.64,1391441.63,0.92,172.21,181.39,2182597,0.89,183.96,193.56,3308124.5,0.9,2.99,6.66,1011438.19,0.42,4.7,8.49,329421,0.52,227.33,421.98,3487604.75,0.51,33.34,37.76,476630.91,0.83,41.26,48.75,368306.63,0.8,0
2019-01-29,12:00:00,635.22,648.37,109.29,98.6,3.78,139.62,806228.31,0.03,33.88,34.31,438643.5,0.86,285.19,307.2,100.43,94.6,124.16,135.17,36.35,96.2,222,226,47,-97.8,23.95,21.44,6.72,94.8,234.79,238.98,2771948.25,0.92,112.16,108.33,1217160.5,0.96,7.77,9,305115.09,0.81,1.33,25.49,62881.01,0.05,132.99,132.29,1391571.63,0.92,175.51,182.54,2182777,0.89,195.61,202.67,3308316.25,0.9,3.2,7.11,1011441.13,0.42,4.88,9.18,329426,0.49,239.13,434.22,3487843.5,0.51,42.24,45.66,476672.19,0.86,38.2,46.57,368348.16,0.76,0
2019-01-29,13:00:00,620.9,608.49,112.25,98.4,3.78,139.62,806228.31,0.03,23.83,32.62,438671.44,0.77,291.99,317.54,98.95,94.8,123.65,124.93,35.84,95.8,229,235,57,-97.04,24.22,25.76,6.72,96.8,223.54,230.17,2772180,0.91,115.76,112.03,1217276,0.96,14.22,15.2,305126.5,0.88,2.32,24.83,62884.1,0.09,132.92,132.93,1391699.25,0.91,186.34,192.04,2182960,0.91,187.65,196.08,3308508.5,0.9,2.64,6.05,1011443.88,0.41,4.6,7.94,329430.47,0.54,242.9,437.3,3488088.25,0.52,35.93,40.53,476713.19,0.83,42.77,49.85,368389.22,0.8,0
2019-01-29,14:00:00,623.85,639.51,122.58,98.2,3.78,139.62,806228.31,0.03,49.02,49.71,438705.78,0.93,279.88,304.25,98.95,94.6,131.12,122.88,32.26,96.6,233,238,53,-97.39,24.11,24.64,6.72,95.8,224.5,229.7,2772401.25,0.92,110.56,107.57,1217392.63,0.96,7.13,8.25,305137.91,0.81,2.83,23.06,62887.02,0.12,131.03,131.01,1391826.63,0.92,176.34,184.28,2183145.5,0.9,191.37,198.8,3308706.5,0.9,3.09,7.24,1011446.75,0.4,4.35,8.11,329434.97,0.5,242.89,437.12,3488336.25,0.52,42.18,45.13,476752.5,0.88,58.3,61.91,368433.88,0.89,0
2019-01-29,15:00:00,616.62,627.69,112.25,98.4,3.78,139.62,806228.31,0.03,27.67,28.01,438741.56,0.82,279.43,292.43,97.48,94.2,119.96,122.37,36.86,94.8,238,243,55,-97.33,19.58,20.48,6.72,95.8,226.25,231.99,2772623.5,0.92,108.38,105.17,1217507,0.96,12.93,13.72,305145.63,0.89,1.99,21.23,62888.57,0.09,106.46,105.95,1391944.75,0.92,176.65,183.52,2183329.5,0.9,198.07,204.27,3308906.5,0.91,3.31,7.63,1011449.75,0.41,4.62,8.61,329439.78,0.5,249.84,444.95,3488585,0.52,36.11,41.02,476790.31,0.82,52.47,56.96,368488.88,0.86,0
2019-01-29,16:00:00,590.62,630.65,109.29,98.4,3.78,139.62,806228.31,0.03,34.71,39.16,438772.56,0.89,277.22,298.34,94.52,95,118.07,127.49,33.79,96.4,252,255,48,-98.25,21.49,24.32,6.72,96.2,215.33,222.71,2772848,0.92,110.75,108.5,1217619.38,0.96,6.59,7.68,305155.63,0.81,3.59,22.58,62891.35,0.15,129.1,130.68,1392068.13,0.91,170.23,179.6,2183509.25,0.89,194.42,203.11,3309110.25,0.91,2.59,6.2,1011452.69,0.39,4.4,8.18,329444.28,0.51,234.18,428.95,3488827.5,0.51,34.97,39.83,476829.72,0.83,58.37,62.16,368544.19,0.89,0
2019-01-29,17:00:00,607.46,595.2,110.77,98.2,3.78,139.62,806228.31,0.03,45.71,32.33,438806.91,0.92,269.24,280.62,94.52,94.2,102.81,113.66,35.33,95.2,228,233,54,-97.3,21.22,22.24,6.56,95.8,214.64,219.8,2773078,0.92,109.41,107.07,1217733.13,0.96,7.97,8.68,305162.94,0.87,2.56,18.86,62893.82,0.13,133.51,136.96,1392198,0.9,174.46,183.5,2183683.25,0.89,206.26,212.89,3309312.75,0.92,3.29,8.47,1011455.56,0.37,4.3,8.21,329448.84,0.49,241.4,438.44,3489067.75,0.52,36.74,43.23,476848.28,0.86,55.22,59.23,368571.91,0.87,0
2019-01-29,18:00:00,629.61,601.11,98.95,98.6,3.78,139.62,806228.31,0.03,29.98,42.68,438845.06,0.83,261.56,282.09,96,94,98.25,108.54,31.23,95.2,225,230,53,-97.38,18.05,16.8,5.6,94.6,205.05,206.72,2773294,0.93,114.86,111.32,1217848.75,0.96,10,10.13,305171.38,0.92,1.4,20.74,62896.96,0.06,139.9,141.09,1392334.75,0.9,169.42,178.22,2183857.5,0.88,229.39,230.88,3309530,0.93,2.87,7.54,1011458.44,0.35,4.37,7.66,329452.94,0.53,228.92,425.76,3489297,0.5,40.45,44.14,476909.13,0.85,51.5,55.93,368655.53,0.86,0
2019-01-29,19:00:00,598.6,604.06,109.29,98.4,3.78,139.62,806228.31,0.03,34.19,29.42,438874.16,0.83,255.36,262.89,90.09,94,80.44,72.7,22.53,94.6,212,216,43,-98.01,19.97,21.76,5.92,96.6,211.72,220.79,2773508.75,0.91,111.53,108.89,1217963.75,0.96,8.29,8.47,305179.53,0.93,3.29,21.7,62899.3,0.15,130.75,131.26,1392471.88,0.92,167.16,176.59,2184030.5,0.89,223.96,227.85,3309750,0.93,2.64,7.07,1011461.38,0.35,3.96,7.61,329457.34,0.49,214.6,411.55,3489517.25,0.49,35.92,41.09,476945.03,0.82,57.57,61.24,368710.41,0.89,0
2019-01-29,20:00:00,553.26,578.95,87.14,98.8,3.78,139.62,806228.31,0.03,25.73,30.22,438906.22,0.8,233.5,254.03,94.52,92.6,66.1,69.63,24.58,92,215,221,52,-97.24,18.05,19.04,5.92,95.4,198.98,208.54,2773716,0.9,107.67,105.72,1218075.88,0.95,8.94,9.14,305187.97,0.92,2.09,20.09,62900.53,0.1,130.16,131.01,1392603.25,0.91,162.89,173.88,2184199.5,0.88,218.74,223.49,3309976,0.92,2.81,7.16,1011464.31,0.37,3.97,7.54,329461.66,0.49,204.55,404.07,3489727.5,0.47,33.63,39.22,476979.91,0.8,55.71,59.46,368766.81,0.88,0
2019-01-29,21:00:00,509.39,522.83,70.89,99,3.78,139.62,806228.31,0.03,26.5,30.08,438934.03,0.81,212.23,227.45,87.14,92.2,62.11,61.95,25.09,92.2,202,206,45,-97.56,19.97,23.2,4.96,96.8,139.68,149.32,2773892.75,0.88,96.13,94.38,1218179.75,0.95,7.87,8,305196.53,0.92,1.49,20.37,62902.02,0.07,126.95,128,1392727.5,0.91,112.59,116.86,2184337,0.9,221.09,224.99,3310200,0.92,2.98,7.28,1011467.25,0.38,4.05,7.87,329465.84,0.48,194.91,395.83,3489928.5,0.46,33.85,39.32,477014.06,0.8,60.56,63.99,368822,0.88,0
2019-01-29,22:00:00,495.66,528.74,70.89,99,3.78,139.62,806228.31,0.03,24.76,32.31,438962.72,0.79,202.34,220.06,88.62,91.4,57.8,61.44,25.6,92.8,212,218,56,-96.69,17.12,14.88,5.44,94,139.52,147.64,2774028.75,0.89,70.74,70.77,1218263,0.94,8.53,8.74,305205.94,0.92,2.33,22.7,62903.76,0.1,121.21,123.39,1392848.13,0.9,105.19,110.08,2184450.5,0.89,223.26,227.52,3310425,0.92,3.04,7.34,1011470,0.39,3.95,7.3,329470,0.5,183.84,384.02,3490120.25,0.45,32.97,38.33,477047.63,0.8,47.95,52.48,368875.22,0.86,0
2019-01-29,23:00:00,443.37,423.88,63.51,98.8,3.78,139.62,806228.31,0.03,7.27,5.32,438978.63,0.87,164.23,187.57,78.28,90.6,58.57,67.07,25.6,92.4,189,193,43,-97.45,20.34,20.8,5.76,95.8,148.32,156.39,2774159,0.89,71.19,71,1218335,0.94,7.35,7.73,305212.94,0.9,2.98,18.48,62906.11,0.16,69.62,73.44,1392931.88,0.87,111.12,114.31,2184555.75,0.91,215.12,219.49,3310651,0.92,2.68,6.39,1011472.81,0.39,2.67,5.34,329472.91,0.47,151.58,352.12,3490280,0.4,30.85,34.1,477074.28,0.85,34.15,43.08,368915.31,0.74,0
2019-01-30,0:00:00,434.81,428.31,63.51,98.8,3.78,139.62,806228.31,0.03,7.23,6.05,438985,0.92,164.53,180.18,78.28,90.2,65.08,72.7,30.21,91.8,110,114,33,-95.71,19.6,16.48,5.6,93,140.54,152.06,2774299,0.87,74.54,74.33,1218408,0.93,0,0,305218.47,1,2.6,18.53,62908.75,0.12,72.27,75.77,1393006.88,0.87,110.53,111.82,2184661,0.92,214.54,220.24,3310761.5,0.92,2.52,5.86,1011474.13,0.4,2.6,5.6,329475.53,0.43,146.86,352.66,3490431.25,0.39,27.16,30.45,477088.78,0.83,35.76,44.17,368931.84,0.76,0
2019-01-30,1:00:00,438.2,429.78,69.42,98.8,3.78,139.62,806228.31,0.03,12.33,8.53,438993.88,0.96,158.77,174.28,76.8,89.8,60.26,62.46,26.11,93.4,98,102,32,-94.99,16.58,21.12,5.44,96.8,130.21,141.65,2774433.75,0.87,74.6,75.24,1218483.13,0.93,0,0,305218.91,1,3.06,18.61,62911.15,0.16,69.47,72.99,1393077.13,0.88,108.85,111.14,2184767.5,0.92,185.95,194.05,3311069.25,0.91,2.39,5.42,1011478.13,0.42,2.56,5.52,329478.25,0.44,147.88,350.7,3490580.25,0.4,33.41,37.44,477131.75,0.84,28.74,39.02,368981.84,0.69,0
2019-01-30,2:00:00,422.1,423.88,63.51,98.8,3.78,139.62,806228.31,0.03,8.59,12.9,439002.63,0.85,159.36,180.18,85.66,88.2,58.98,60.93,26.11,91.4,82,87,32,-93.14,20.99,21.76,5.44,97.6,149.6,157.57,2774570.5,0.89,69.7,70.02,1218551,0.92,0,0,305218.91,1,2.2,19.83,62913.19,0.11,69.36,73.2,1393147.25,0.86,96.85,100.18,2184871,0.9,173.14,183.22,3311256.5,0.88,2.66,5.73,1011480.69,0.43,2.65,5.44,329480.94,0.45,149.12,352.98,3490729.5,0.39,29.77,33.47,477161.22,0.82,36.88,44.72,369016.84,0.77,0
2019-01-30,3:00:00,435.25,447.51,63.51,99,3.78,139.62,806228.31,0.03,11.65,10.28,439012.41,0.86,154.34,171.32,78.28,88.8,56.32,64.51,26.62,92.2,85,90,33,-93.01,19.76,19.52,5.6,96.4,133,140.97,2774704.5,0.88,61.02,62.19,1218617.75,0.91,0,0,305218.91,1,1.56,20.18,62915.84,0.08,69.79,73.13,1393216.63,0.87,98.2,101.5,2184975.25,0.9,171.25,181.56,3311433.75,0.88,2.92,6.1,1011483.25,0.44,2.68,5.7,329483.59,0.43,155.6,360.86,3490876.25,0.4,29.84,33.92,477190.06,0.81,36.29,45.45,369054.44,0.74,0
2019-01-30,4:00:00,449.72,453.42,66.46,99,3.78,139.62,806228.31,0.03,13.49,8.87,439024.25,0.89,153.16,174.28,78.28,89.6,56.93,64.51,25.6,91.8,91,95,32,-94.04,16.24,18.24,5.92,95.6,136.4,145.83,2774842,0.88,68.21,68.59,1218684.5,0.93,0,0,305218.91,1,2.41,19.4,62918.51,0.12,72.04,75.35,1393286.25,0.88,112.27,113.77,2185081.25,0.92,162.9,173.69,3311606.75,0.88,2.52,5.21,1011485.75,0.45,2.55,5.72,329486.19,0.42,151.6,355.51,3491027.75,0.4,25.43,29.33,477218.41,0.81,41.18,48.36,369093.09,0.8,0
2019-01-30,5:00:00,444.11,453.42,63.51,99,3.78,139.62,806228.31,0.03,12.28,14.25,439037.38,0.96,155.52,174.28,78.28,89.6,58.27,62.46,25.09,93.8,95,102,41,-91.82,21.02,21.12,6.08,96.4,145.67,153.99,2774975.75,0.89,67.44,67.52,1218754.63,0.93,0,0,305218.91,1,2.58,18.83,62919.79,0.13,69.99,73.58,1393356,0.87,104.13,106.36,2185188.25,0.91,171.84,181.61,3311691,0.89,2.79,5.88,1011487,0.44,2.97,6.18,329488.94,0.45,151.4,356.45,3491179.75,0.4,27.53,31.27,477232,0.82,36.78,45.22,369112.56,0.76,0
2019-01-30,6:00:00,497.43,488.86,75.32,98.8,3.78,139.62,806228.31,0.03,24.68,29.14,439055.75,0.8,190.82,214.15,79.75,92.8,86.94,112.64,32.77,95.6,86,90,29,-94.41,19.84,17.44,4.8,94.6,147.43,154.1,2775117,0.9,66.78,67.37,1218822.38,0.93,0,0,305219.13,1,3.33,19.95,62923.33,0.16,90.46,95.01,1393427.25,0.88,109.73,115,2185295.25,0.9,164.57,175.76,3311944.5,0.89,2.51,5.24,1011490.81,0.45,3.74,6.14,329492.66,0.57,149.95,353.41,3491334.25,0.4,30.38,34.28,477274.41,0.83,35.43,44.2,369171.38,0.75,0
