DATE,TIME,BLD A (KW),BLD A (KVA),BLD A (KVAR),BLD A (PF),Plant Chillers (KW),Plant Chillers (Avg Current),Plant Chillers (kWh),Plant Chillers (PF),BLD A FITNESS ZONE (KW),BLD A FITNESS (AVG CURRENT),BLD A FITNESS (kWh),BLD A FITNESS (PF),BLD B (KW),BLD B (kVa),BLD B (kVAR),BLD B (PF),BLD D (KW),BLD D (kVA),BLD D (kVAR),BLD D (PF),BLD E (KW),BLD E (kVA),BLD E (KVAR),BLD E (PF),BLD G (KW),BLD G (kVA),BLD G (kVAR),BLD G (PF),BLD H (KW),BLD H Average Current,BLD H (kWh),BLD H (PF),BLD J (KW),BLD J Average Current,BLD J (kWh),BLD J (PF),BLD K (KW),BLD K Average Current,BLD K (kWh),BLD K (PF),BLD M (KW),BLD M (Average Current),BLD M (kWh),BLD M (PF),BLD N (KW),BLD N Average Current,BLD N (kWh),BLD N (PF),BLD P (KW),BLD P Average Current,BLD P (kWh),BLD P (PF),RES PH 1 & 2 (KW),RES PH 1 & 2 Avg Current,RES PH 1 & 2 (kWh),RES PH 1 & 2 (PF),RES PH 3 (KW),RES PH 3 Avg Current,RES PH 3 (kWh),RES PH 3 (PF),BLD S (KW),BLD S Avg Current,BLD S (kWh),BLD S (PF),BLD T (KW),BLD T Avg Current,BLD T (kWh),BLD T (PF),BLD V (KW),BLD V Avg Current,BLD V (kWh),BLD V (PF),BLD Z (KW),BLD Z Avg Current,BLD Z (kWh),BLD Z (PF),COGEN 1 (kW),COGEN 1 (kVAR),COGEN 1 (kVA),COGEN2 (kW),COGEN2 (KVAR),COGEN2 (KVA),BLD C (KW)
2019-02-08,13:00:00,605.39,609.97,107.82,98.4,3.78,139.62,806228.31,0.03,31.38,35.22,444591.69,0.84,296.71,301.29,96,94.8,109.67,106.5,34.82,95,195,198,38,-98.14,19.01,21.92,7.04,93.4,228.94,234.67,2814531,0.92,112.06,108.77,1238905.25,0.96,12.72,13.64,306246.69,0.88,2.91,26.83,63412.21,0.1,111.6,111.27,1415839.13,0.92,138.8,141.1,2213117.25,0.92,226.34,248.36,3354659.25,0.86,2.61,6.35,1012125.06,0.39,5.48,10.1,330506.56,0.51,248.56,443.15,3534469.75,0.52,48.95,50.61,487201.28,0.9,40.47,48.81,379536.81,0.78,0,,,0,,,0
2019-02-08,14:00:00,618.24,604.06,98.95,98.6,3.78,139.62,806228.31,0.03,28.77,32.87,444619.75,0.82,291.25,305.72,100.43,94.6,106.96,116.74,38.4,95.4,187,193,51,-96.29,18.16,18.24,6.24,92.4,221.85,231.09,2814770.5,0.91,104.67,102.08,1239015.38,0.96,9.1,9.73,306258,0.88,1.66,21.26,63414.43,0.08,104.39,104.04,1415950.75,0.92,187.2,196.01,2213291.25,0.89,195.81,203.01,3354851.25,0.91,4.22,7.74,1012128.06,0.51,6.79,13.28,330511.56,0.48,237.27,433.63,3534717,0.51,59.73,59.76,487249.19,0.93,37.88,47.1,379575.81,0.75,0,,,0,,,0
2019-02-08,15:00:00,606.42,598.15,96,98.6,3.78,139.62,806228.31,0.03,36.24,39.05,444655.28,0.87,277.07,296.86,98.95,94,104.29,99.84,30.21,95.6,206,213,55,-96.63,17.95,23.52,6.4,96.4,210.82,218.77,2815001,0.91,106.03,103.42,1239123.88,0.96,7.24,8.24,306265.84,0.83,2.15,21.91,63416,0.09,108.53,109.14,1416053.25,0.91,132.68,136.49,2213453.25,0.91,190.16,198.65,3355048,0.9,2.9,6.94,1012131.25,0.39,8.1,15.92,330520.5,0.48,251.7,450.31,3534962,0.52,35.2,38.85,487303.66,0.85,39.14,47.65,379614.69,0.77,0,,,0,,,0
2019-02-08,16:00:00,624.15,609.97,103.38,98.6,3.78,139.62,806228.31,0.03,38.58,40.63,444688.13,0.89,272.2,273.23,94.52,94,74.34,83.97,34.3,92.6,190,195,47,-96.82,20.37,23.52,6.4,96.6,230.49,235.52,2815238.75,0.92,109.33,106.63,1239233.25,0.96,7.39,8.28,306275.31,0.84,1.33,20.29,63417.88,0.06,105.06,104.19,1416155.25,0.92,138.22,141.12,2213582.75,0.91,198.18,206.37,3355246.25,0.9,2.98,7.21,1012134.38,0.39,4.69,7.85,330527.47,0.56,233.67,433.1,3535197.75,0.5,29.59,34.58,487359.28,0.8,42.07,50.64,379654.16,0.78,0,,,0,,,0
2019-02-08,17:00:00,566.84,555.32,85.66,98.8,3.78,139.62,806228.31,0.03,35.46,38.25,444721.72,0.87,229.81,251.08,96,92.4,69.43,79.36,29.7,92,171,178,51,-95.9,16.93,15.36,6.56,92.2,210.69,212.74,2815455.25,0.93,95.12,92.7,1239334.5,0.96,3.06,3.77,306280.78,0.77,1.66,19.74,63419.46,0.08,96.53,97.76,1416257,0.91,125.98,128.33,2213710.5,0.92,205.18,213.32,3355447.25,0.91,3.03,7.5,1012137.5,0.38,5.21,8.09,330532.47,0.6,218.6,420.02,3535423.5,0.49,55.33,56.99,487414.44,0.91,55.04,59.44,379706.97,0.87,0,,,0,,,0
2019-02-08,18:00:00,545.43,544.98,82.71,98.8,3.78,139.62,806228.31,0.03,29.94,33.5,444755.13,0.83,217.99,234.83,91.57,92.2,63.74,72.7,29.18,92,160,164,37,-97.39,19.07,15.68,5.12,93.6,189.38,191.78,2815660.5,0.92,79.79,78.57,1239423.75,0.94,10.14,10.21,306288.09,0.93,0.95,22.52,63421.17,0.04,101.57,101.33,1416354.88,0.91,119.5,122.1,2213831,0.91,215.99,220.45,3355660.5,0.91,3,7.47,1012140.56,0.37,4.7,7.22,330537.31,0.6,204.08,405.48,3535636.25,0.47,83.88,81.14,487472.09,0.96,57.33,61.12,379762.78,0.87,0,,,0,,,0
2019-02-08,19:00:00,526.23,513.97,79.75,98.8,3.78,139.62,806228.31,0.03,27.79,31.71,444788.66,0.83,205.44,225.97,87.14,92.4,62,64.51,25.6,91.8,154,158,39,-96.94,17.31,18.72,6.24,92.8,195.63,200.23,2815859.75,0.93,82.84,82.21,1239505.75,0.95,8.47,8.65,306296.88,0.93,2.5,20.05,63423.15,0.12,98.25,99.81,1416454.38,0.91,110.79,116.11,2213944,0.9,213.7,219.13,3355877.5,0.92,2.72,7.09,1012143.56,0.36,4.35,6.51,330541.88,0.63,193.44,392.12,3535834.75,0.46,51.28,52.57,487524.53,0.92,60.34,63.86,379819.88,0.89,0,,,0,,,0
2019-02-08,20:00:00,530.22,552.37,75.32,99,3.78,139.62,806228.31,0.03,27.95,32.14,444817.91,0.81,201.3,214.15,85.66,92,60.67,69.12,31.23,90.8,158,163,45,-96.1,17.42,24.96,6.24,97.2,171.01,176.6,2816053,0.91,72.46,72.32,1239585.5,0.93,8.87,9.07,306305.78,0.91,0.8,18.87,63424.61,0.04,98.55,98.77,1416552.13,0.91,115.92,119.65,2214054.25,0.9,235.42,249.49,3356090.75,0.88,2.92,7.04,1012146.63,0.39,3.44,5.4,330545.28,0.59,193.15,393.15,3536029.75,0.46,43.36,46.4,487571.28,0.87,61.42,64.76,379878.34,0.88,0,,,0,,,0
2019-02-08,21:00:00,492.41,493.29,70.89,99,3.78,139.62,806228.31,0.03,33.72,37.01,444850.59,0.85,193.48,212.68,84.18,91.6,59.96,65.54,27.14,91,180,186,51,-96.17,16.4,19.04,6.08,96.4,165.45,171.5,2816210.25,0.91,78.57,77.65,1239664,0.94,8.72,8.9,306314.59,0.92,1.46,17.95,63426.28,0.08,94.12,95.87,1416648,0.9,119.3,124.63,2214165.75,0.89,210.03,214.48,3356304.75,0.92,2.82,7.11,1012149.56,0.37,3.25,5.58,330548.63,0.54,187.27,388.43,3536221,0.45,54.86,56.05,487620.94,0.91,55.18,58.65,379935.31,0.88,0,,,0,,,0
2019-02-08,22:00:00,496.54,488.86,66.46,99,3.78,139.62,806228.31,0.03,24.96,29.92,444882.81,0.78,193.62,211.2,84.18,91.4,61.08,68.61,28.67,91.2,165,174,59,-94.27,18.85,19.52,5.92,95,145.93,153.04,2816349,0.89,76.41,76.03,1239738.38,0.93,7.77,8.1,306321.66,0.9,0.98,19.86,63427.32,0.05,88.66,91.14,1416741.5,0.88,108.04,114.4,2214278.25,0.88,208.8,213.22,3356519.75,0.91,2.8,6.85,1012152.56,0.38,3.47,5.42,330552.06,0.59,173.32,376.54,3536402.25,0.43,33.34,38.14,487669.28,0.81,55.83,59.48,379989.38,0.87,0,,,0,,,0
2019-02-08,23:00:00,412.65,426.83,59.08,99,3.78,139.62,806228.31,0.03,8.35,8.97,444899.72,0.87,171.18,183.14,70.89,92.2,61.95,66.05,24.58,92,143,148,40,-96.25,19.94,22.4,6.08,96.6,134.32,144.33,2816487.75,0.87,91.86,91.58,1239813.25,0.94,7.73,8.02,306328.59,0.9,1.96,17.09,63429.68,0.11,72.83,76.84,1416814.38,0.87,96.94,103.84,2214385,0.87,202.66,208.38,3356730.25,0.91,2.66,6.15,1012155.44,0.41,3.25,5.1,330555.41,0.59,154.17,357.21,3536560.5,0.4,28.17,31.3,487702.44,0.84,34.2,43,380034.97,0.74,0,,,0,,,0
2019-02-09,0:00:00,422.55,416.49,57.6,99,3.78,139.62,806228.31,0.03,11.34,11.23,444907.47,0.95,166.89,175.75,72.37,91,59.65,66.05,25.09,90.4,87,91,31,-94.18,17.49,15.68,6.08,92.6,163.63,169.14,2816631.75,0.91,71.65,71.67,1239886,0.94,0,0,306331.81,1,2.83,19.83,63432.01,0.14,75.6,79.39,1416887.13,0.87,101.87,105.05,2214490.5,0.91,195.93,202.48,3356934.75,0.91,2.64,6.13,1012158.13,0.41,3.17,5.73,330558.75,0.52,146.85,351.61,3536709.5,0.39,19.39,24.4,487735.38,0.74,38.86,46.35,380073.13,0.79,0,,,0,,,0
2019-02-09,1:00:00,425.35,416.49,57.6,99,3.78,139.62,806228.31,0.03,9.72,9.65,444917.06,0.95,157,180.18,76.8,90.4,58.52,60.93,25.09,92.6,90,95,33,-93.63,18.45,19.2,5.44,96.8,136.71,146.01,2816774.5,0.88,70.13,70.8,1239957.75,0.93,0,0,306331.81,1,2.33,18.12,63434.04,0.12,76.38,79.89,1416957.75,0.88,103.26,106.17,2214595.5,0.91,187.95,195.08,3357134,0.91,2.47,5.48,1012160.81,0.42,2.9,6.57,330561.84,0.41,146.61,351.47,3536858.25,0.39,48.72,48.55,487770.63,0.94,36.18,44.57,380110.5,0.76,0,,,0,,,0
2019-02-09,2:00:00,408.07,409.11,54.65,99,3.78,139.62,806228.31,0.03,11.92,11.86,444928.03,0.94,159.06,180.18,75.32,90.8,57.34,61.44,21.5,94.4,100,107,41,-92.58,20.64,16.16,5.44,93.4,132.04,140.46,2816919.75,0.89,65.59,67.18,1240027.88,0.92,0,0,306331.81,1,3.45,23.85,63437.03,0.14,69.16,74.18,1417030.13,0.86,106.85,109.09,2214697.75,0.92,178.62,187.48,3357323.75,0.9,2.5,5.73,1012163.44,0.41,2.93,6.35,330564.78,0.43,149.36,353.34,3537006.75,0.4,33.56,35.55,487806.34,0.88,41.33,47.98,380147.75,0.81,0,,,0,,,0
2019-02-09,3:00:00,414.42,440.12,54.65,99.2,3.78,139.62,806228.31,0.03,13,12.74,444939.16,0.96,159.06,169.85,72.37,90.4,56.37,60.42,21.5,92.4,92,100,41,-91.11,20.98,23.52,5.44,97.6,139.27,147.78,2817065,0.89,72.29,72.39,1240098,0.93,0,0,306331.81,1,2.6,18.32,63439.66,0.14,72.99,78.2,1417102.75,0.86,115.03,118.58,2214801.5,0.91,175.55,186.35,3357506.5,0.89,2.6,5.87,1012166.06,0.42,2.96,6.69,330567.75,0.41,149.36,354.13,3537156.5,0.39,22.66,27.14,487842.06,0.78,39.87,48.1,380187.09,0.78,0,,,0,,,0
2019-02-09,4:00:00,418.41,437.17,57.6,99.2,3.78,139.62,806228.31,0.03,14.3,13.7,444951.44,0.97,157.74,174.28,78.28,89.2,59.03,67.58,26.11,91.8,86,91,32,-93.64,20.13,20.64,5.28,96,148.04,154.09,2817206.25,0.9,73.23,74.09,1240169,0.92,0,0,306331.81,1,2.35,23.89,63442.09,0.1,73.86,77.47,1417174.88,0.87,103.99,108.28,2214905.5,0.89,173.21,183.31,3357683.5,0.89,2.82,5.98,1012168.69,0.44,2.98,6.39,330570.75,0.43,152.53,357.77,3537303.25,0.4,26.85,30.67,487879.5,0.81,45.15,51.64,380229.31,0.82,0,,,0,,,0
2019-02-09,5:00:00,432.3,451.94,54.65,99.2,3.78,139.62,806228.31,0.03,14.98,14.31,444965.84,0.97,158.92,174.28,78.28,89.4,61.59,72.7,29.7,91.2,84,89,31,-93.61,17.52,17.76,5.28,94.6,150.49,158.36,2817349.5,0.89,68.37,69.26,1240240.25,0.91,0,0,306331.81,1,1.65,20.14,63443.73,0.08,74.46,77.8,1417248.25,0.87,109.47,113.16,2215011.25,0.89,169.22,179.79,3357855.25,0.88,2.56,5.26,1012171.38,0.45,3.22,5.98,330574.06,0.5,151.68,357.66,3537455.25,0.39,46.61,46.67,487914.94,0.92,41.12,49.07,380272.09,0.78,0,,,0,,,0
2019-02-09,6:00:00,469.81,474.09,62.03,99.2,3.78,139.62,806228.31,0.03,23.94,29.32,444987.16,0.77,169.26,194.95,84.18,90.2,59.85,68.1,27.14,91,85,89,31,-93.66,18.66,20.48,5.44,96.2,122.9,132.89,2817489.25,0.87,72.99,73.52,1240313.25,0.93,0,0,306331.81,1,1.58,19.62,63445.47,0.08,73.17,77.53,1417321.75,0.86,109.8,115.47,2215117.5,0.89,168.2,179.05,3358022,0.88,3.09,6.25,1012174,0.46,3.23,5.41,330577.56,0.56,145.97,352.8,3537605.5,0.39,43.88,44.22,487948.47,0.93,38.87,46.86,380313.72,0.78,0,,,0,,,0
2019-02-09,7:00:00,477.64,475.57,67.94,99,3.78,139.62,806228.31,0.03,23.77,29.23,445010.94,0.76,181.81,194.95,84.18,90.2,58.27,64.51,24.58,91.2,127,132,39,-95.39,19.31,19.04,5.6,96.8,116.3,126.67,2817620,0.86,72.3,73.41,1240386.75,0.92,0,0,306331.81,1,1.12,19.37,63447.13,0.06,69.68,74.44,1417402.5,0.86,113.1,118.8,2215226,0.89,167.91,179.27,3358186.75,0.88,2.48,5.11,1012176.63,0.45,3.8,5.95,330581.03,0.59,152.75,360.63,3537761,0.39,56.94,56.09,487985.47,0.95,46.07,52.84,380354.81,0.82,0,,,0,,,0
2019-02-09,8:00:00,479.85,496.25,69.42,99,3.78,139.62,806228.31,0.03,21.78,27.59,445034.34,0.75,180.04,197.91,82.71,91,51.05,55.3,20.99,92,161,169,54,-94.74,18.45,24,6.88,95.8,143.24,152.03,2817761.25,0.89,72.5,73.34,1240459.38,0.93,0,0,306331.81,1,1.92,18,63448.38,0.1,99.47,102.6,1417488.13,0.89,138.55,146.65,2215341.5,0.89,163.89,176.34,3358350.25,0.88,2.4,5.03,1012179.38,0.45,3.7,6.65,330585.19,0.52,156.1,360.43,3537917,0.41,51.86,53.06,488033.88,0.92,41.09,49.6,380396.13,0.78,0,,,0,,,0
2019-02-09,9:00:00,492.11,499.2,66.46,99.2,3.78,139.62,806228.31,0.03,20.78,27.48,445058.25,0.71,181.07,208.25,87.14,91,52.43,54.27,20.99,91.2,144,149,42,-96.02,18.35,13.12,6.88,88.2,161.55,165.75,2817909.75,0.92,94.06,93.34,1240542.5,0.94,0,0,306331.81,1,1.32,17.98,63450.3,0.07,87.04,90.12,1417580.25,0.88,123.54,128.31,2215463.75,0.9,162.89,174.52,3358515.5,0.88,3.15,7.15,1012182.25,0.41,3.82,6.82,330589,0.52,168.47,373.44,3538081.75,0.42,72.76,71.39,488084.25,0.95,57.29,61.13,380446.06,0.88,0,,,0,,,0
2019-02-09,10:00:00,494.92,496.25,78.28,98.8,3.78,139.62,806228.31,0.03,25.37,30.26,445081.25,0.79,185.8,199.38,82.71,91.2,55.19,67.58,29.18,90.2,146,151,42,-96.08,18.82,16.96,5.76,91,150.82,158.09,2818074.75,0.9,87.34,87.69,1240633.38,0.94,0,0,306331.81,1,2.05,20.02,63452.38,0.1,93.5,95.77,1417674.13,0.9,121.6,129.07,2215586.5,0.89,159.02,172.21,3358683,0.87,2.65,6.3,1012185.19,0.4,6.35,10.92,330592.84,0.55,168.41,372.47,3538250.25,0.42,74.49,73.33,488135.31,0.95,60.2,64.1,380504.75,0.88,0,,,0,,,0
2019-02-09,11:00:00,497.13,512.49,69.42,99,3.78,139.62,806228.31,0.03,33.1,36.11,445114.03,0.86,186.83,205.29,90.09,90,58.27,64,29.7,91,170,174,43,-96.76,16.96,19.84,7.04,94.8,162,169.1,2818240,0.9,97.66,96.05,1240724.75,0.94,0,0,306331.81,1,0.86,20.48,63453.86,0.04,103.68,104.69,1417768.5,0.9,124.94,130.14,2215711.5,0.89,172.7,183.62,3358855.25,0.88,3.14,7.31,1012188.19,0.4,3.85,6.59,330596.81,0.54,174.95,377.76,3538423.5,0.43,26.28,32.47,488178.84,0.75,60.15,63.74,380567.25,0.88,0,,,0,,,0
2019-02-09,12:00:00,505.4,536.12,76.8,99,3.78,139.62,806228.31,0.03,32.5,35.48,445150.66,0.86,184.32,215.63,96,89.6,56.27,62.98,25.6,91.2,177,181,42,-97.06,14.43,14.4,5.92,88,164.94,171.37,2818395.5,0.9,85.67,85.12,1240815.13,0.94,0,0,306331.81,1,0.81,21.92,63455.61,0.04,89.29,91.61,1417861.25,0.89,125.53,130.46,2215836.75,0.89,185.32,195.16,3359034.5,0.89,3.4,7.97,1012191.19,0.4,4.01,6.97,330600.66,0.54,183.2,384.72,3538599.5,0.44,49.3,51.04,488227.03,0.9,59.75,63.88,380629.72,0.87,0,,,0,,,0
2019-02-09,13:00:00,524.75,516.92,82.71,98.8,3.78,139.62,806228.31,0.03,35.27,37.79,445190.16,0.88,187.57,202.34,84.18,91,51.97,55.3,25.6,91.4,179,183,44,-97.08,16.48,17.12,5.92,94.6,148.03,156.49,2818541.5,0.89,85.74,85.19,1240900.75,0.94,0,0,306331.81,1,2.29,16.78,63457.44,0.13,94.66,96.21,1417956,0.9,129.72,134.48,2215961.5,0.91,193.01,200.99,3359218.5,0.91,3.06,7.43,1012194.31,0.39,3.66,6.64,330604.56,0.52,178.79,379.99,3538776.75,0.44,50.77,52.22,488276.56,0.91,61.59,65.33,380690.59,0.89,0,,,0,,,0
2019-02-09,14:00:00,529.03,544.98,85.66,98.8,3.78,139.62,806228.31,0.03,44.38,45.81,445222.53,0.91,195.69,218.58,91.57,90.8,51.46,52.22,22.02,91.6,175,179,42,-97.21,15.14,16.96,6.24,92.8,127.03,137.23,2818690.25,0.87,78.84,78.43,1240988.75,0.94,0,0,306331.81,1,1.23,22.12,63459.01,0.05,93.73,94.77,1418051.63,0.9,117.36,124.56,2216085.75,0.88,212.88,224.23,3359408.25,0.89,3.07,7.52,1012197.44,0.38,3.82,6.56,330608.41,0.54,179.6,381.3,3538954.5,0.44,27.86,33.73,488320.19,0.77,58.73,62.68,380750.88,0.88,0,,,0,,,0
2019-02-09,15:00:00,496.98,503.63,76.8,98.8,3.78,139.62,806228.31,0.03,33.08,36.16,445260.97,0.86,197.17,214.15,90.09,91,52.07,55.3,24.58,90.4,174,178,40,-97.44,17.42,19.36,6.24,94.8,132.77,141.74,2818837,0.88,90.96,89.81,1241075.88,0.95,0,0,306331.81,1,1.48,19.32,63460.85,0.07,99.22,101.85,1418143.25,0.89,113.39,120.49,2216207.25,0.88,189.78,198.33,3359599,0.9,3.58,8.2,1012200.56,0.41,3.78,7.15,330612.25,0.49,176.56,378.5,3539130.25,0.44,57.87,58.36,488364.84,0.93,55.64,60.51,380809.22,0.86,0,,,0,,,0
2019-02-09,16:00:00,496.69,478.52,72.37,98.8,3.78,139.62,806228.31,0.03,29.11,32.82,445295.06,0.83,198.65,212.68,87.14,91.2,51.3,59.39,24.06,91.8,187,190,39,-97.78,15.92,18.4,6.4,95.4,179.19,184.91,2818995,0.91,78.42,78.15,1241166.25,0.94,0,0,306331.81,1,1.97,19.64,63462.73,0.1,90.77,93.37,1418235.75,0.89,120.09,125.39,2216323.5,0.9,188.45,197.51,3359792.5,0.9,2.97,7.69,1012203.75,0.36,4.23,7.23,330616.09,0.55,171.99,374.61,3539303.75,0.43,44.23,46.38,488409.75,0.89,60.04,64.46,380866.13,0.87,0,,,0,,,0
2019-02-09,17:00:00,480.74,513.97,67.94,99.2,3.78,139.62,806228.31,0.03,29.52,33.58,445324.47,0.82,194.51,212.68,93.05,90,49.61,54.27,22.53,89.6,193,198,46,-97.26,16.03,17.28,6.4,92,177.78,181.92,2819177.25,0.91,76.19,75.29,1241248.25,0.94,0,0,306331.81,1,0.22,20.64,63465.07,0.01,87.64,90.1,1418329.5,0.88,113.67,117.91,2216434.75,0.89,221.08,230.9,3359987,0.89,3.64,8.33,1012206.81,0.41,3.99,6.56,330619.97,0.56,172.56,376.78,3539476.5,0.42,48.53,50.2,488454.78,0.89,56.86,61.01,380922.97,0.87,0,,,0,,,0
2019-02-09,18:00:00,513.67,499.2,79.75,98.8,3.78,139.62,806228.31,0.03,24.06,29.75,445352.66,0.76,190.82,208.25,87.14,91,52.53,60.93,25.6,89.4,196,199,43,-97.64,18.35,22.72,5.44,96.8,169.34,175.37,2819359.5,0.91,75.11,74.6,1241322.25,0.94,0,0,306331.81,1,1.52,20.51,63467.1,0.07,85.73,88.74,1418406.88,0.88,115.99,119.28,2216545.25,0.91,215.21,219.64,3360190.75,0.92,2.96,7.78,1012209.81,0.36,3.45,6.71,330623.69,0.48,171.43,375.65,3539648.25,0.43,67.41,66.4,488504.81,0.95,58.04,61.97,380980.59,0.88,0,,,0,,,0
2019-02-09,19:00:00,492.55,506.58,75.32,99,3.78,139.62,806228.31,0.03,24.57,30.04,445375.94,0.78,189.34,205.29,84.18,91.6,52.07,55.3,25.6,89.2,205,209,47,-97.46,17.22,13.6,5.6,90.8,168,174.53,2819522.75,0.91,83.56,84.88,1241396.25,0.93,0,0,306331.81,1,2.69,21.69,63469.68,0.12,73.52,77.46,1418482.75,0.88,105.84,112.63,2216656.25,0.88,207.09,213.63,3360398.25,0.92,3.68,9.05,1012212.81,0.39,2.77,6.15,330626.72,0.42,167.4,369.08,3539813,0.43,47.16,48.65,488552.53,0.91,57.85,61.94,381039,0.88,0,,,0,,,0
2019-02-09,20:00:00,489.45,482.95,72.37,98.8,3.78,139.62,806228.31,0.03,20.68,26.92,445399.56,0.72,187.42,208.25,85.66,91.4,54.02,62.46,29.7,87.6,214,219,54,-96.42,17.7,15.84,5.76,92.8,136.98,146.31,2819688.75,0.88,75.06,75.35,1241470.88,0.93,0,0,306331.81,1,1.78,18.22,63471.41,0.09,72.66,76.31,1418560.63,0.87,104.32,109.92,2216766,0.89,199.05,206.39,3360609,0.91,2.83,7.09,1012215.75,0.37,3.01,6.42,330629.75,0.44,163.93,367.21,3539978.75,0.42,62.75,62.22,488598.13,0.94,60.77,64.29,381097.72,0.89,0,,,0,,,0
2019-02-09,21:00:00,435.54,426.83,62.03,99,3.78,139.62,806228.31,0.03,7.97,8.13,445415.63,0.92,183.29,199.38,82.71,91,52.17,52.74,25.6,89,217,223,55,-96.82,18.59,18.88,7.04,93,139.34,148.34,2819836.5,0.88,75.22,75.06,1241545.38,0.94,0,0,306331.81,1,2.11,20.32,63472.9,0.1,74.07,77.43,1418634.88,0.88,110.44,115.37,2216873.75,0.9,204.3,211,3360815.75,0.91,2.76,7.15,1012218.81,0.36,2.98,6.23,330632.88,0.45,157.16,360.62,3540137.75,0.41,47.68,49,488644.03,0.91,56.94,60.4,381155.69,0.88,0,,,0,,,0
2019-02-09,22:00:00,419.74,444.55,60.55,99,3.78,139.62,806228.31,0.03,7.01,7.64,445422.63,0.86,178.41,194.95,81.23,91,55.5,63.49,25.6,92.2,193,198,48,-97,17.79,14.88,5.76,93,165.57,170.7,2819971.5,0.92,69.65,70.29,1241618.38,0.93,0,0,306331.81,1,1.91,17.28,63474.72,0.11,73,76.49,1418707.75,0.88,99.63,105.79,2216980.5,0.88,208.24,213.85,3361028.25,0.92,2.59,6.51,1012221.69,0.37,2.85,5.77,330635.91,0.46,156.93,360.79,3540294.5,0.41,38.83,40.42,488679.19,0.9,51.11,56.14,381208.69,0.86,0,,,0,,,0
2019-02-09,23:00:00,410.14,416.49,57.6,99,3.78,139.62,806228.31,0.03,8.56,8.8,445432.41,0.92,156.41,174.28,75.32,90.2,51.56,66.05,30.72,89.6,207,214,55,-96.65,18.06,19.04,5.76,96,135.7,144.22,2820097,0.89,73.04,73.19,1241690.63,0.94,0,0,306331.81,1,2.63,18.59,63477.45,0.14,68.27,72.59,1418779,0.86,97.62,102.31,2217081.75,0.9,203.85,210.8,3361237,0.91,2.72,6.62,1012224.5,0.39,2.91,6.26,330638.94,0.44,150.55,353.79,3540447.75,0.4,42.64,43.51,488713,0.92,38.89,46.96,381253.19,0.78,0,,,0,,,0
2019-02-10,0:00:00,411.03,420.92,53.17,99.2,3.78,139.62,806228.31,0.03,11.36,11.34,445441.56,0.93,151.83,168.37,76.8,89,52.58,55.81,22.53,91.2,122,127,36,-95.95,19.57,20.64,5.92,96.6,129.84,138.61,2820228.5,0.87,70.52,71.25,1241761.25,0.92,0,0,306331.81,1,1.65,19.84,63479.64,0.08,69.01,73.65,1418850.5,0.85,98.91,102.54,2217182.5,0.89,202.21,207.7,3361438.75,0.91,2.7,5.97,1012227.25,0.42,3.05,6.38,330641.97,0.44,148.17,353.7,3540596.75,0.39,51.15,50.69,488744.22,0.94,35.72,44.6,381291.97,0.74,0,,,0,,,0
2019-02-10,1:00:00,409.55,401.72,54.65,99,3.78,139.62,806228.31,0.03,8.98,9.14,445449.94,0.92,149.46,163.94,73.85,89.2,51.46,60.42,26.62,90.8,113,118,35,-95.56,19.12,18.56,5.6,96.8,121.3,133.08,2820351.5,0.85,70.05,71.04,1241832.63,0.92,0,0,306331.81,1,1.67,18.25,63481.92,0.09,70.05,74.7,1418921.88,0.86,99.89,103.25,2217283,0.9,187.18,194.08,3361634.5,0.9,3.4,6.55,1012229.88,0.49,3.08,6,330644.97,0.48,143.74,349.62,3540743.5,0.38,27.72,31.32,488777.19,0.82,40.16,48.19,381332.19,0.78,0,,,0,,,0
2019-02-10,2:00:00,410.29,401.72,51.69,99.2,3.78,139.62,806228.31,0.03,6.36,7.07,445459,0.84,148.73,160.98,75.32,88.6,49.51,53.76,22.53,91.6,107,112,35,-95.12,18.46,19.68,5.92,96.2,139.17,149.86,2820480.5,0.87,80.96,83.04,1241901.5,0.91,0,0,306331.81,1,2.23,17.88,63484.02,0.12,71.01,75.7,1418992.13,0.86,95.96,99.97,2217382,0.89,187.53,195.81,3361823.75,0.9,2.69,6.04,1012232.56,0.42,3.06,6.22,330648.03,0.46,148.09,353.09,3540891,0.39,33.76,36.76,488812.16,0.86,37.78,46.01,381370.53,0.77,0,,,0,,,0
2019-02-10,3:00:00,412.5,472.62,62.03,99.2,3.78,139.62,806228.31,0.03,10.22,10.28,445468.34,0.93,147.99,163.94,73.85,89.2,52.58,61.95,25.6,90.6,86,91,33,-93.09,19.06,20.64,5.92,95.6,126.05,136.93,2820606.5,0.86,66.91,68.66,1241970.13,0.9,0,0,306331.81,1,1.41,18.09,63486.29,0.08,69.65,74.69,1419061.38,0.85,103.46,105.86,2217482.5,0.91,174,184.43,3362008.75,0.88,2.71,5.67,1012235.19,0.44,3.57,6.73,330651.19,0.49,146.27,352.21,3541039.75,0.38,51.49,51.11,488846.25,0.93,40.27,48.6,381411.47,0.77,0,,,0,,,0
